Periódico,Hipervínculo,Fecha publicación,Titular,Subtítulo,Cuerpo,Categoría,Target
HayNoticia.es,https://haynoticia.es/le-hacen-la-prueba-pcr-y-sale-en-el-bastoncillo-03-gr-de-cocaina9999/,2020-09-25,"Le hacen la prueba PCR y sale en el bastoncillo 0,3 gr. de cocaína",NaN,"Lamentablemente, el término o siglas PCR ya están más que familiarizadas entre los ciudadanos de los distintos países, siendo denominada popularmente como “la prueba del bastoncillo largo por la nariz”.A pesar de tener sintomatología, muchas personas son reacias a someterse a esta incomoda prueba habiéndose dado anécdotas de lo inverosimil, desmayos, taquicardias, amenazas al facultativo, huir a la carrera… O como lo sucedido ayer en Valencia con un hombre de 33 años. Tras personarse en el “punto Covid” fue sometido a la prueba y cual fue la sorpresa del facultativo al sacar el bastoncillo y ver lo extraído. “Nano, un momento que esto lo pesamos antes de llevarlo al laboratorio para analizar, ha salido casi medio gramo de cocaína, tu no tienes Covid, tienes resaca de anoche de esnifar” comentó al susodicho el que, lejos de avergonzarse exigió al enfermero que se lo devolviera que eso valía una pasta y le daba para otras dos rayas.Ante lo ocurrido, quedó anulada la prueba y el individuo, abandonó el lugar esnifando el bastoncillo al detectar presencia de Policía en la zona.",actualidad,1
HayNoticia.es,https://haynoticia.es/la-oms-recomienda-no-hacer-pruebas-pcr-para-conseguir-un-descenso-de-positivos9999/,2020-09-21,La OMS recomienda no hacer pruebas PCR para conseguir un descenso de positivos,NaN,"La Organización Mundial de la Salud, hacía un comunicado a mitad de mañana del día de hoy dirigido a las autoridades sanitarias de España a fin de conseguir un descenso en el número de contagios.“Tras reuniones mantenidas con el comité de expertos a nivel mundial y comprobado el preocupante número de contagios en diversas comunidades de España, lo aconsejado es anular o reducir al máximo posible la realización de pruebas PCR”, era parte del manifiesto llevado a cabo por el portavoz europeo de la OMS. Ante el evidente enfado del sector sanitario por dicho comunicado, se ha continuado explicando que sólo se hará a personas con síntomas, fiebre o en clínicas privadas.“Anda y tocaros los cojones los expertos diciendo que sin PCR descienden los contagios, menudo equipo” era la respuesta de uno de los facultativos que continúa a pie de cañón en la UCI del hospital de la Fe, en Valencia.",actualidad,1
HayNoticia.es,https://haynoticia.es/pablo-iglesias-vivira-en-una-casa-cuartel-para-estar-rodeado-de-guardia-civil9999/,2020-09-21,Pablo Iglesias vivirá en una casa Cuartel para estar rodeado de Guardia Civil,NaN,"El actual vicepresidente del Gobierno don Pablo Iglesias, daba a conocer esta misma mañana la difícil decisión tomada junto con su pareja doña Irene Montero.Dada la necesidad evidente de custodiar y proteger a diario la vivienda del señor Iglesias por numerosas dotaciones de la Benemérita, ha decidido trasladarse a un acuartelamiento de la capital española, evitando de ese modo tener a su disposición a 15 patrullas de Guardia Civil en la puerta de su vivienda. “Comprendo que ante la crisis actual que padece España por culpa de la pandemia, es mejor que mi familia y yo nos traslademos al Cuartel de Guardia Civil y así, poner a disposición del pueblo las quince patrullas que a diario custodian mi vivienda” comentaba en rueda de prensa a los Medios.“La madre que lo parió, aquí al Cuartel que no venga, verás cuando escuche chillar a los detenidos como baja al calabozo y dice que los pongamos en libertad” comentaba indignado un agente de la Benemérita “.",actualidad,1
HayNoticia.es,https://haynoticia.es/un-medico-afirma-que-la-pcr-es-mas-efectiva-frotando-en-el-clitoris-que-en-la-nariz9999/,2020-09-17,Un médico afirma que la PCR es más efectiva frotando en el clítoris que en la nariz,NaN,"Aunque ya ha sido desmentido el bulo de que las pruebas PCR dañan una membrana que va directa al cerebro y hay más probabilidad de coger alguna infección, un médico epidemiólogo, tiene otra teoría al respecto.“Es mucho más fiable el resultado de las pruebas PCR si el bastoncillo, en vez de introducirlo por uno de los orificios nasales, se frota en el clítoris. El fluido vaginal aporta más seguridad a la prueba” manifestaba en una rueda de prensa tras ser preguntado por la fiabilidad de las pruebas PCR. “Se hace vía nasal porque es más sencillo, más rápido y no precisa de desnudarse” comentaba a los Medios. Tal teoría ya ha recibido infinidad de críticas sobre todo por el sector masculino que no teniendo clítoris, ya adivina por donde procedería introducir el bastoncillo.“Pues yo, sinceramente, prefiero que me meta el bastoncillo por el ojete antes que por la nariz hasta el cerebro o… que me froten en la punta del pito a ver si me da más gusto”, comentaba entre risas uno de los periodistas presentes en la rueda de prensa.",actualidad,1
HayNoticia.es,https://haynoticia.es/operado-de-urgencia-porque-llevaba-la-misma-mascarilla-desde-marzo/,2020-09-16,Operado de urgencia porque llevaba la misma mascarilla desde Marzo,NaN,"Un vecino de la localidad manchega de Alcazar de Daimiel de 54 años de edad ha tenido que ser hospitalizado de urgencias la tarde de ayer en el Hospital Universitario Virgen del Valle de Ciudad Real tras haber sido encontrado en su casa casi sin respiración.La víctima fue encontrada por su mujer a las 4 de la tarde en estado de semiinconsciencia por lo que procedió a llamar al servicio de emergencias que enviaron de inmediato una unidad del SAMU que se encargó de trasladarlo al hospital. Una vez allí el paciente tuvo que ser intervenido de urgencia ya que según el equipo médico “llevaba una mascarilla vieja y sucia incrustada en la cara, no teníamos forma de poder quitársela, lo que dificultaba su respiración”.Tras la operación y por suerte para el paciente, el proceso de recuperación fue rápido. “Reconozco que esa era la única mascarilla que tengo. Me la puse en Marzo por miedo al coronavirus y no me la volví a quitar. Lo vas dejando, lo vas dejando y al final se te olvida:” Declaró el paciente nada más salir de quirófano.",actualidad,1
HayNoticia.es,https://haynoticia.es/animalistas-consiguen-prohibir-la-lampara-antimosquitos-por-ser-como-la-silla-electrica9999/,2020-09-11,Animalistas consiguen prohibir la lámpara antimosquitos por ser como “la silla eléctrica”,NaN,"A medida que avanza la vida, el reino animal y sobre todo las mascotas, han adquirido un mayor respeto en la sociedad, estando más protegidos legalmente en cuanto al maltrato y abandono.Pero una cosa es el maltrato o vejación y otra es la ridiculez de penar el exterminio de insectos. Así lo ha logrado una asociación animalista esta semana, consiguiendo tras años de pataleo judicial que se prohíba terminantemente el uso de trampas o artilugios para erradicar insectos. “Todos hemos visto cintas de pegamento colgadas del techo para acabar con moscas y mosquitos al igual que esas lamparitas de luz ultravioleta que atrae a insectos voladores y los fríe literalmente, son como la silla eléctrica para las personas, horrible, por fin desapareceran” comentaba ante los Medios la portavoz de esta asociación. Todavía no se ha pronunciado a este respecto el gremio de la hostelería, siendo este sector el que más necesita de estos artilugios para salvaguardar la imagen del establecimiento.“Cuanta tontería tenemos encima, después de esto… ¿Qué será? Proteger a los piojos y a las ladillas?” Se quejaba el dueño de un bar tras ser obligado a retirar la “lámpara de la muerte”",actualidad,1
HayNoticia.es,https://haynoticia.es/estaran-exentos-de-llevar-mascarilla-por-la-calle-los-que-vayan-comiendose-las-unas9999/,2020-09-11,Estarán exentos de llevar mascarilla por la calle los que vayan comiéndose las uñas,NaN,"Indignación, rabia, estupor e incredulidad han mostrado la gran mayoría de murcianos tras la rueda de prensa llevada a cabo por las autoridades sanitarias de la región de Murcia.“Las personas padecen determinados vicios, manías de carácter leve que en caso de prohibirse, afecta a la conducta ocasionando ansiedad e irritabilidad, por ello, comerse las uñas es un motivo suficientemente justificado como para no llevar la mascarilla” eran palabras literales de uno de los portavoces”. Tal decision no ha debido sentar muy a los vecinos de Murcia, habiendo miles de quejas ante el Cobierno de la Región así como a través de las distintas redes sociales. “Pues yo iré sin mascarilla y se me cruzo con la Policía pues… A comer uñas, a mi que pijo” eran las palabras coincidentes de muchos de los entrevistados a objeto de conocer la opinión general.“Las uñas no, pero si como ajo si me gusta quitarme la trompera, que menuda rescordina llevo” era la respuesta de otro de los vecinos entrevistados .",actualidad,1
HayNoticia.es,https://haynoticia.es/los-voluntarios-para-vacunarse-del-coronavirus-tendran-un-40-de-descuento-en-funerarias/,2020-09-09,Los voluntarios para vacunarse del coronavirus tendrán un 40% de descuento en funerarias,NaN,"El Gobierno de España a través del Ministerio de Sanidad ha anunciado una partida de ayudas que irán destinadas a aquellos ciudadanos que se ofrezcan como voluntarios para probar las primeras vacunas que estén disponibles contra el COVID-19.Estas ayudas ofrecerán a éstos primeros voluntarios una serie de descuentos en productos y servicios de primera necesidad entre los que destaca un suculento descuento del 40% en servicios funerarios. Según el portavoz del Ministerio de Sanidad “Esto no quiere decir que quien pruebe la vacuna vaya a necesitar en el instante éstos servicios funerarios, pero por si acaso no está nada mal éste descuento del 40% que ofrecemos”.El Gobierno espera de ésta manera que empiecen a aparecer voluntarios para probar las nuevas vacunas, ya que por el momento no se ha interesado nadie. “Creemos que con los descuentos que ofrecemos muchos ciudadanos se sentirán atraídos a ofrecerse como voluntarios” explicó el portavoz del Ministerio de Sanidad.",actualidad,1
HayNoticia.es,https://haynoticia.es/f-simon-desaconseja-masturbarse-en-exceso-porque-te-hace-mas-vulnerable-ante-el-virus9999/,2020-08-29,F. Simón desaconseja masturbarse en exceso “porque te hace más vulnerable ante el virus”,NaN,"El archi conocido epidemiólogo Fernando Simón, vuelve a llamar la atención en la rueda de prensa llevada a cabo esta misma semana, tras haber llevado a cabo una polémica manifestación.Parece ser que un gran porcentaje de la población se lo ha tomado a broma no siendo así para otros, considerándose desacertada y fuera de lugar ante la gran magnitud de lo que acontece a día de hoy a nivel mundial. “Mi respuesta fue en base a la pregunta de una periodista, en la que mostraba interés por los efectos del virus en personas con agotamiento y debilidad, efectivamente me ratifico en la respuesta dada, con exceso de másturbación, el organismo es más propenso al contagio” manifestaba el doctor Simón tras los centenares de quejas y burlas en las distintas redes sociales.“Yo no digo que por masturbarse se contagie un individuo pero lo que sí es cierto que tiene más probabilidad que otro que practica abstinencia sexual”.",actualidad,1
HayNoticia.es,https://haynoticia.es/kiko-rivera-denuncia-que-el-balon-gastrico-que-le-han-puesto-es-de-nivea9999/,2020-08-29,Kiko Rivera denuncia que el balón gástrico que le han puesto es de Nivea,NaN,"Francisco Rivera Pantoja, conocido personaje mediático vuelve a ser noticia, esta vez por una denuncia que el propio famoso ha presentado en los juzgados.“Mi constitución es complicada para mantenerme a línea por lo que me decidí a someterme a operación para balón gástrico y me han puesto uno de Nivea hinchado, quiero denunciar” manifestaba Kico ante los medios de comunicación que pronto se hacían eco de tan peculiar noticia. Parece ser que el equipo médico que ha intervenido al señor Rivera ya ha salido en su defensa “si le ponemos un balón gástrico normal, va a seguir comiendo como un marrano, este señor necesita uno de Nivea para sentirse en todo momento satisfecho y sin hambre”.A la espera del juicio, la cantora, madre del supuesto afectado, ha manifestado también como testigo y lejos de defender a su hijo, le ha parecido que la intervención ha sido exitosa, “de Nivea hinchada de aire está muy bien, a ver si cierra la boca ya y no me vacía la despensa”.",actualidad,1
HayNoticia.es,https://haynoticia.es/la-real-academia-espanola-incluye-hijaputa-y-cabrona-como-terminos-afectuosos9999/,2020-07-12,La Real Academia Española incluye “hijaputa” y “cabrona” como términos afectuosos,NaN,"En la última reforma del diccionario de Lengua Española llevada a cabo la pasada semana por la Real Academia Española, se han incluido dos nuevos términos, habiendo sido objeto de numerosas críticas.“Hijaputa” y “cabrona” han adoptado un significado contrario al que poseían, de ser palabras insultantes y términos de menosprecio, se han convertido en adjetivos afectuosos. Está claro que la juventud ha sido la “culpable” de llevar al extremo opuesto el significado de estas palabras. “Es verdad, con mis amigas, decirnos -que hijaputa- o -qué cabrona- es lo más normal del mundo, ya está bien que la RAE preste atención a los jóvenes y se actualice” comentaba una chica tras ser preguntada por su opinión al respecto.Por otro lado, la Real Academia Española, ha recibido numerosas críticas así como denuncias ante el Supremo para que dicha inclusión sea revocada y anulada con suma inmediatez.",actualidad,1
HayNoticia.es,https://haynoticia.es/miles-de-personas-reforman-sus-casas-instalando-balcones-ante-el-proximo-rebrote99/,2020-07-12,Miles de personas reforman sus casas instalando balcones ante el próximo rebrote,NaN,"De sobra es sabido la importancia que han adquirido los balcones en este pasado confinamiento, viendo desde karaokes a pianistas, sopranos, violinistas e incluso fiestas remember.Ante la posibilidad de un nuevo rebrote del COVID-19, miles de vecinos han optado por hacer reformas en casa, construyendo balcones en su propio inmueble. “Es que nosotros pasamos mucha envidia en la cuarentena de marzo, no teníamos balcón y menudo aburrimiento” comentaba uno de los vecinos que cuenta ya con la reforma finalizada. El sector de la construcción por tanto, se ha visto beneficiado ante esta moda inesperada. “Nos dedicamos única y exclusivamente a la construcción de balcones, dejamos ya instalados los altavoces, equipos de sonido y de luz, todo lo necesario para la vuelta a la cuarentena”.Son numerosos los ayuntamientos que ante esta iniciativa han optado por colaborar con los vecinos, dejando sin coste alguno el pago de la correspondiente licencia de obras.",actualidad,1
HayNoticia.es,https://haynoticia.es/rosa-melano-matriculada-en-mas-de-3-000-institutos-de-toda-espana-para-el-proximo-curso/,2020-07-06,Rosa Melano matriculada en más de 3.000 institutos de toda España para el próximo curso,NaN,"El Ministerio de Educación ha alertado de que en un total de 3.547 institutos de Enseñanza Secundaria repartidos en todo el territorio Español se ha registrado la misma persona, con el nombre Rosa Melano para el inicio del próximo curso.Tras una investigación previa se cree que dicha persona no sea real y que en realidad se trate de una especie de broma que una organización, de la cual todavía no se conocen datos, haya podido realizar para mofarse de la organización académica. Las secretarías de los Institutos de Enseñanza Secundaria se han visto obligados a aceptar nuevas matriculaciones online dadas las circunstancias de prevención del COVID, y esto ha podido propiciar éste tipo de bromas.El problema es que, aunque Rosa Melano en realidad no existiera aparecería en muchas listas de alumnos el curso que viene y los profesores estarían obligados a nombrarlos a la hora de pasar lista. Otro nombre que también se ha matriculado en más de 1.000 instituto es un tal Elver, de apellido Gadura, el cual la administración también cree que no existe.",actualidad,1
HayNoticia.es,https://haynoticia.es/sanidad-advierte-que-dejar-de-aplaudir-a-las-8-podria-provocar-un-rebrote/,2020-06-29,Sanidad advierte que dejar de aplaudir a las 8 podría provocar un rebrote,NaN,"En los últimos días han sido numerosos los rebrotes de Coronavirus que se han estado dando en diferentes puntos del país, es por eso que el Ministerio de Sanidad del Gobierno de España ha iniciado una investigación para intentar determinar cuál puede ser la causa de éstos rebrotes.Tras dicho estudio, la investigación ha determinado que la causa más probable de éstos recientes rebrotes podría ser que los ciudadanos hayan dejado de salir a aplaudir cada día a las 8 de la tarde. “Es muy probable que el virus se haya dado cuenta de que hemos dejado de salir a aplaudir y haya aprovechado ésta vulnerabilidad para hacerse más fuerte” comentó el portavoz del Ministerio de Sanidad, Fernando Simón, durante la rueda de prensa.El propio portavoz recomendó esta misma mañana en la rueda de prensa extraordinaria que volviéramos a los aplausos de las 8, ya que es la única manera de mostrar al virus que seguimos fuertes y unidos y hacerlo así reflexionar sobre los rebrotes. “Es importante que el virus sepa que seguimos unidos y apoyando a nuestro personal médico. Ésta es la única forma de hacerlo pensar y poder así vencerle”.",actualidad,1
HayNoticia.es,https://haynoticia.es/los-empleados-que-hayan-estado-teletrabajando-tendran-televacaciones-4444/,2020-06-25,Los empleados que hayan estado teletrabajando tendrán televacaciones,NaN,"La patronal ha llegado a un acuerdo con los sindicatos mayoritarios mediante el cual, los trabajadores que hayan estado realizando sus tareas a través del teletrabajo, disfrutarán de la parte proporcional a este periodo mediante una nueva fórmula, las televacaciones.¿En qué consistirá esta modalidad de vacaciones?. Pues en que el trabajador tendrá que acudir a su centro de trabajo, pero podrá ver vídeos de viajes, museos, visitas turísticas y demás lugares más o menos exóticos que desee. “Muchos han estado tres meses, o incluso más, trabajando en pijama desde casa. Ahora lo justo es que “disfruten” de sus vacaciones desde el puesto de trabajo”, comenta un dirigente empresarial.Ya hay empresas que incluso están preparando estas televacaciones a sus empleados, creando un entorno lo más parecido a estar de viaje en el puesto de trabajo. “Por ejemplo, la parte de Contabilidad estará ambientada en la Riviera Maya, Recursos Humanos se va a decorar como si estuviéramos en un crucero por el Mediterráneo, y el departamento de IT ya se parece mucho a Benidorm”, comenta un empresario.",actualidad,1
HayNoticia.es,https://haynoticia.es/rosa-melano-matriculada-en-mas-de-3-000-institutos-de-toda-espana-para-el-proximo-curso/,2020-07-06,Rosa Melano matriculada en más de 3.000 institutos de toda España para el próximo curso,NaN,"El Ministerio de Educación ha alertado de que en un total de 3.547 institutos de Enseñanza Secundaria repartidos en todo el territorio Español se ha registrado la misma persona, con el nombre Rosa Melano para el inicio del próximo curso.Tras una investigación previa se cree que dicha persona no sea real y que en realidad se trate de una especie de broma que una organización, de la cual todavía no se conocen datos, haya podido realizar para mofarse de la organización académica. Las secretarías de los Institutos de Enseñanza Secundaria se han visto obligados a aceptar nuevas matriculaciones online dadas las circunstancias de prevención del COVID, y esto ha podido propiciar éste tipo de bromas.El problema es que, aunque Rosa Melano en realidad no existiera aparecería en muchas listas de alumnos el curso que viene y los profesores estarían obligados a nombrarlos a la hora de pasar lista. Otro nombre que también se ha matriculado en más de 1.000 instituto es un tal Elver, de apellido Gadura, el cual la administración también cree que no existe.",cultura,1
HayNoticia.es,https://haynoticia.es/2-ninos-recogen-firmas-para-que-el-curso-que-viene-tambien-sea-online/,2020-06-05,2 niños recogen firmas para que el curso que viene también sea online,NaN,"El Ministerio de Educación se ha visto sorprendido por la llegada de una petición respaldada con más de 200.000 firmas que le ha sido entregada por parte de 2 niños de 8 y 10 años donde se solicita que el próximo curso 2020-2021 se lleve a cabo de forma online tal y como se ha hecho gran parte del curso actual.Los niños, Marc y Jordi, dos hermanos de Barcelona, decidieron a principios de Mayo abrir una petición en el portal Change org, lo que nunca esperaron es que dicha petición tuviera una participación tan grande. En a panas unos días la propuesta de Marc, de 8 años y Jordi, de 10 años, ya contaba con más de 100.000 firmas llegando a las 200.000 el pasado 30 de Mayo cuando decidieron por fin enviarlas al Ministerio de Educación.“Con lo bien que estamos en casa ¿por qué vamos a querer volver al colegio?” explica uno de los hermanos mientras enseña orgulloso las firmas que han sido capaces de recoger. El Ministerio de Educación ha comunicado que estudiará la propuesta, sin embargo diferentes asociaciones de padres han comenzado también a recoger firmas para solicitar que las clases vuelvan cuanto antes porque no aguantan más a sus hijos en casa.",cultura,1
HayNoticia.es,https://haynoticia.es/los-padres-exigen-parte-del-sueldo-de-los-profesores-por-el-trabajo-hecho-en-casa/,2020-05-10,Los padres exigen parte del sueldo de los profesores por el trabajo hecho en casa,NaN,"La Confederación Española de Asociaciones de Madres y Padres de Alumnos (CEAMPA) ha iniciado diferentes reuniones con el Ministerio de Educación para discutir la posibilidad de que parte del sueldo que los profesores deberían de percibir en el tercer trimestre del curso se reparta también de forma proporcional con los padres de los alumnos.“Es innegable que los padres están llevando el mayor peso de la educación de sus hijos en éste tercer trimestre, por eso creemos que lo más justo es que los sueldos de los profesores se distribuya también con ellos” explicó el presidente de la Confederación Española de Asociaciones de Madres y Padres de Alumnos. Ya se han dejado oír las primeras protestas por el colectivo de profesores que defienden que ellos trabajan lo mismo.Si la medida que se propone finalmente se aprueba los profesores podrían perder hasta un 60% de su sueldo que se repartiría de forma proporcional con los padres de sus alumnos. “Tampoco serán cantidades demasiado grandes” apunta el padre de 3 niños en edad escolar, “pero percibir un poco de ayuda por pequeña que sea me ayudará a trabajar con mis hijos con mayor motivación”.",cultura,1
HayNoticia.es,https://haynoticia.es/los-colegios-daran-clases-online-a-traves-de-tiktok/,2020-04-22,Los colegios darán clases online a través de TikTok,NaN,"Ante la dificultad de los profesores para incluir nueva materia a sus alumnos en la situación actual de confinamiento el Ministerio de Educación del Gobierno de España se ha visto obligado a buscar herramientas alternativas para tal fin.Tras valorar diferentes alternativas finalmente el Ministerio de Educación se ha decantado por utilizar la red social TikTok para que los profesores adelanten materia a sus alumnos. “Lo que buscábamos era una forma de que los profesores pudieran acceder a los alumnos sin que esto causara rechazo, y con ésta herramienta lo vamos a conseguir” argumentó la ministra de educación durante la rueda de prensa.Los profesores deberán por lo tanto subir todas sus clases a TiKTok durante todo lo que queda de curso para que los alumnos aprendan todo el programa nuevo de forma amena y casi sin darse cuenta. “Si este sistema funciona no descartamos que sigamos así durante el siguiente curso” adelantó la ministra.",cultura,1
HayNoticia.es,https://haynoticia.es/los-reyes-inauguran-una-exposicion-dedicada-a-las-rajas-de-culo/,2019-10-22,Los Reyes inauguran una exposición dedicada a las rajas de culo,NaN,"Los Reyes, Don Felipe VI y Doña Leticia, inauguraron la tarde de ayer en Madrid la exposición “Rajas de España”, que hace un recorrido gráfico y documental de las rajas más relevantes de nuestro país.El presidente de la Fundación “Albañiles de España”, actuó de anfitrión de Don Felipe VI y Doña Leticia, que pudieron ver las más de 200 fotografías que ha facilitado la Asociación Española de Albañiles para la ocasión y en las que se muestran las imágenes más destacadas de la colección “Rajas y huchas” que posee dicha asociación y que lleva recopilando desde el año 1952.Durante el recorrido el Rey destacó el arte de los albañiles españoles para mostrar con tanta hermosura su hucha, así como también la capacidad de los fotógrafos para saber captar tan maravilloso momento. La muestra estará abierta al público en el Círculo de Bellas Artes de Madrid hasta finales de año.",cultura,1
HayNoticia.es,https://haynoticia.es/tele-5-pasara-a-llamarse-salvame-24-horas/,2019-10-04,Tele 5 pasará a llamarse Sálvame 24 horas,NaN,"Tras los cambios sufridos en la parrilla televisiva en el principal canal de Mediaset tras la salida de la misma del mítico concurso Pasapalabra por orden Judicial se decidió ampliar el horario en antena del programa presentado por Jorge Javier Vázquez.De ésta forma el formato de Sálvame amplía su horario convirtiéndose ya en el principal programa del canal siendo la columna vertebral del Tele 5. Tanta es la importancia de éste programa que Mediaset ha decidido por fin cambiar el nombre de Tele 5 para directamente llamarlo “Sálvame 24 horas”. “Es innegable que el formato de Sálvame gusta y nosotros debemos dar al espectador lo que pide” explica el director de programación de Mediaset.Para hacer viable éste proyecto tanto el presentador del programa, Jorge Javier Vázquez, como todos sus colaboradores deberán dormir en el propio plató, Además se plantean otros programas para completar la parrilla como “Sálvame matinal” a primera hora de la mañana o “Sálvame X” con un contenido más adulto para cubrir las madrugadas.",cultura,1
HayNoticia.es,https://haynoticia.es/la-iglesia-prohibe-mantener-relaciones-durante-la-semana-santa3333/,2019-03-26,La Iglesia prohíbe mantener relaciones durante la Semana Santa,NaN,"Las sorprendentes declaraciones han llegado desde el propio Vaticano, según un comunicado oficial, el Papa Francisco ha manifestado que la Iglesia prohíbe totalmente todo contacto sexual durante la Semana Santa.Quizás para muchos ya sea tarde, pero según las palabras del Papa “es algo que ya dábamos por hecho, no habíamos creído necesario concretarlo hasta ahora, es una semana de penitencia, de castigo y de gozo, pero no de gozo sexual, lo carnal debe dejar paso a lo espiritual”. Al parecer esta prohibición no ha sido bien recibida y se ha convertido en trending topic mundial con tuits como “No pienso ir a ninguna procesión con este nazareno que tengo dentro del pantalón”.Varias cofradías de distintos puntos de nuestro territorio han apoyado la decisión “los que vivimos la Semana Santa nos ofrecemos en cuerpo y alma a ella, no es justo que el resto se desvíe del camino manteniendo relaciones en sus casas, debemos ser puros”.",cultura,1
HayNoticia.es,https://haynoticia.es/la-iglesia-permite-el-sexo-fuera-del-matrimonio-siempre-que-sea-con-amor/,2018-12-15,La Iglesia permite el sexo fuera del matrimonio siempre que sea con amor,NaN,"La Iglesia Católica celebró la pasada semana en la ciudad italiana de Milán un concilio, reunión de las autoridades con más peso representativo dentro de la Iglesia Católica, con el fin de actualizar su mensaje para poder llegar así de una forma más efectiva a la juventud.En la asamblea se acordaron varios dogmas y asuntos disciplinarios, pero la medida que más controversia ha generado en la comunidad cristiana ha sido la decisión de aceptar por fin la actividad sexual fuera de la unión matrimonial. Hasta ahora mantener sexo sin estar casados habría sido pecado, pero tras la celebración del Concilio de Milán ésta será una actividad aceptada dentro de la Iglesia.Aun así, los obispos reunidos en el Concilio han decidido poner límites a ésta decisión. Por lo tanto se aceptará el sexo extramatrimonial siempre y cuando exista amor entre la pareja. “No podemos admitir el sexo sólo como un intercambio carnal, eso sigue siendo inmoral y por lo tanto pecado” explicaba uno de los obispos asistentes a la asamblea. Además tan sólo se aceptará el sexo entre las parejas de diferente sexo. ",cultura,1
HayNoticia.es,https://haynoticia.es/127-ingresados-con-depresion-tras-un-concierto-de-alex-ubago/,2018-09-30,127 ingresados con depresión tras un concierto de Alex Ubago,NaN,"Tras el concierto realizado el pasado viernes en la población de San Miguel de Meruelo de Cantabria, un total de 127 espectadores tuvieron que ser atendidos de urgencia con claros síntomas de depresión en diferentes grados.A los pocos minutos de comenzar la actuación varios asistentes abandonaron el concierto con lágrimas en los ojos, pero los más valientes aguantaron hasta el final. “A mí me pusieron bastante triste sus canciones, pero mi mujer empezó a llorar con el segundo tema y dos horas después del concierto todavía le duraba el llanto” explica un asistente del concierto que preocupado por el estado de su esposa acudió con ella a Urgencias al cercano hospital de Laredo.Para la mayoría de los casos bastó con ponerles varios discos de cantajuegos para levantar el ánimo y revertir los síntomas, pero más de 20 pacientes se encuentran todavía ingresados aunque fuera de la gravedad, por lo que se espera que serán dados de alta a lo largo de la próxima semana.",cultura,1
HayNoticia.es,https://haynoticia.es/david-guetta-suspende-su-actuacion-en-santander-porque-ha-olvidado-su-pendrive/,2018-07-29,David Guetta suspende su actuación en Santander porque ha olvidado su pendrive,NaN,"El artista francés, David Guetta era el cabeza de cartel del “Festival de la Campa” donde el dj debería de haber actuado hoy en la Campa de la Magdalena de Santander.  Con más de 10.000 asistentes al espectáculo y el cartel de “no hay entradas” el dj francés debería haber aparecido en el escenario a las 23:30 horas, pero poco después fue la policía la que anunció que David Guetta no podía actuar y que sería su telonero Willy López quien le sustituiría.Según la versión oficial los organizares explicaron que el dj francés no consiguió volar desde Moscú por culpa de una avería, pero decenas de fans vieron a David Guetta aterrizar en la vecina ciudad de Bilbao a las 4 de la tarde de hoy por lo que esta explicación no puede ser posible. Otras fuentes explican que el artista olvidó su pendrive en la capital rusa donde actuó la noche del viernes por lo que se negó tajantemente a subir al escenario.La organización le dio varias opciones al dj, como usar Spotify Premium para pinchar o incluso un reproductor de cds, pero Guetta se negó alegando que “no recordaba la lista de reproducción”.  Miles de asistentes abandonaron la Campa de la Magdalena defraudados e indignados por no poder ver al principal reclamo del festival.",cultura,1
HayNoticia.es,https://haynoticia.es/la-tv-francesa-pone-espana-de-mierda-como-cancion-de-amaia-y-alfred-por-error/,2018-05-13,La tv francesa pone “España de Mierda” como canción de Amaia y Alfred por error,NaN,"Durante la retrasmisión del concurso de la canción de Eurovisión la televisión francesa TF1 mostró un conflictivo rótulo en la actuación de los representantes españoles Amaia y Alfred en el que se pudo leer “España de mierda” como título de la canción.Dicho rótulo apareció en pantalla apenas 4 segundos pero la imagen se viralizó de inmediato a través de Twitter, whatsapp y otros medios de internet. La televisión francesa indicó que tan solo fue un fatal error y ya han pedido disculpas al gobierno español a través de la embajada francesa de Madrid. Todo apunta a que el conflictivo rótulo podría haber sido autoría de un becario de TF1 que creyó que el nuevo título de la canción podría haber sido una buena broma y no midió las consecuencias que esto podría tener.La Unión Europea de Radiodifusión (UER) como organizadora del concurso de la canción de Eurovisión está estudiando la posibilidad de sancionar de alguna forma a Francia por este hecho tan desagradable por lo que la participación del país galo en la próxima edición podría estar en peligro.",cultura,1
HayNoticia.es,https://haynoticia.es/los-mejores-lugares-que-visitar-en-aragon/,2018-04-12,Los mejores lugares que visitar en Aragón,NaN,,cultura,1
