Periódico,Hipervínculo,Fecha publicación,Titular,Subtítulo,Target,Cuerpo
El Mundo Today,https://www.elmundotoday.com/2022/02/putin-pide-un-gesto-al-presidente-de-ucrania-y-le-sugiere-que-se-deje-matar/,2022-02-28,Putin pide un gesto al presidente de Ucrania y le sugiere que se deje matar,"""TRAS LA EJECUCIÓN, SEGUIMOS HABLANDO"", PROPONE LA DELEGACIÓN RUSA",1,"Las delegaciones de Ucrania y Rusia se han sentado hoy a negociar en un punto sin identificar en Bielorrusia, junto a la frontera con Ucrania. El jefe de la delegación de negociación rusa, el exministro de Cultura Vladímir Medinski, ha asegurado que Vladímir Putin busca un acuerdo que beneficie a ambas partes, y pide al presidente ucranio, Volodímir Zelenski, «un gesto» para avanzar en las negociaciones, como por ejemplo dejarse matar.
«La muerte del presidente ucranio ayudaría a rebajar la tensión. Si usted se deja eliminar, podemos seguir hablando con un horizonte más claro», ha señalado Medinski, recordando que «negociar es ceder, en algún momento ambas partes tienen que sacrificarse».
Zelenski se ha mostrado reacio a que le peguen un tiro o lo envenenen, como ha quedado patente cuando ha insistido en rechazar un vaso de «poloni… agua, de agua» que le han ofrecido desde el bando ruso. «Solo pedimos matarle a usted y sustituirle por un interlocutor con el que podamos entendernos, con el que compartamos unas bases imprescindibles para llegar a acuerdos», ha insistido el jefe de la delegación rusa. «Si no acepta ni un vaso de polo… de agua, ¿cómo espera que aceptemos nosotros el fin de los ataques?», ha argumentado.
«Si acepto que me maten, me van a pedir más cosas, cada vez peores para mí y para mi pueblo. Si Putin se pega un tiro, entonces igual lo veo de otra manera. Ni siquiera pido matarlo yo, él mismo puede hacerlo a su manera. Y este gesto es posible que lleve a otro gesto por nuestra parte. Esta sería en estos momentos mi contraoferta», ha señalado el presidente de Ucrania.
La conclusión desde Moscú es que Ucrania «se cierra en banda» y que «manteniendo esta cerrazón y esta resistencia a morir, poco podremos avanzar por mucha voluntad que tengamos».
"
El Mundo Today,https://www.elmundotoday.com/2022/02/tras-dos-anos-de-paron-se-retoma-el-mobile-world-congress-con-la-presentacion-del-iphone-11/,2022-02-28,"Tras dos años de parón, se retoma el Mobile World Congress con la presentación del iPhone 11",NaN,1,INICIAR SESIÓN
El Mundo Today,https://www.elmundotoday.com/2022/02/una-bala-de-la-guerra-de-ucrania-rebota-e-impacta-en-el-ojo-de-juan-jose-padilla/,2022-02-28,Una bala de la guerra de Ucrania rebota e impacta en el ojo de Juan José Padilla,EL TORERO DESCANSABA EN SU CASA AJENO A TODO CUANDO RECIBIÓ EL BALAZO,1,"
Esta mañana, sin que nadie sepa muy bien cómo, una bala de la guerra de Ucrania ha impactado en el ojo de Juan José Padilla. El torero ha sido ingresado de urgencia en el hospital El Socorro y en estos momentos se le está colocando un segundo parche en el rostro. “Ha tenido muy mala suerte, es muy improbable que una bala rebote a miles de kilómetros y choque justo en tu único ojo”, explican desde el centro.
Vox, Ciudadanos y el Partido Popular han exigido al Gobierno que pida explicaciones y tome medidas para reparar la ofensa que ha sufrido España. “Si Juan José Padilla no sufriera, se extinguiría”, han respondido desde Moncloa. Al haber perdido sus dos ojos, el diestro ya ha anunciado que suspenderá al menos la mitad de las corridas que tenía previstas para este año.
Juan José Padilla se encontraba tranquilamente en su casa cuando recibió el impacto de esta bala perdida. “La bala entró justo por una ventana que estaba entreabierta y fue a chocar en el ojo sano del pobre Juan José”, lamentan sus familiares. “Pese a venir de muy lejos impactó con muchísima fuerza”, añaden. “Por suerte, tenemos ojos de cristal de repuesto y no hará falta comprar nuevos”, dicen.
No es la primera vez que el torero español sufre un accidente relacionado con una guerra internacional. Cuando era niño perdió mucha visión porque le saltaron gotas de napalm a los ojos cuando se giró para mirar en dirección a Vietnam.
"
El Mundo Today,https://www.elmundotoday.com/2022/02/el-barca-estaria-primero-si/,2022-02-28,██████████████████████████████████████████████████████████████████████████████████████████████████████████████,RESUMEN DE LA JORNADA,1,"

Este contenido es solo para suscriptores de El Mundo Today. 
Accede a tu cuenta ¡Suscríbete ahora!

"
El Mundo Today,https://www.elmundotoday.com/2022/02/asi-es-la-letra-de-saoko-el-enigmatico-hit-de-rosalia/,2022-02-28,"Así es la letra de ‘Saoko’, el enigmático hit de Rosalía",NaN,1,INICIAR SESIÓN
El Mundo Today,https://www.elmundotoday.com/2022/02/una-pareja-de-reus-devuelve-un-bebe-porque-no-se-parece-a-la-ecografia/,2022-02-25,Una pareja de Reus devuelve un bebé porque no se parece a la ecografía,"""NOS VENDIERON OTRA COSA"", PROTESTAN",1,"
La noticia trascendió la mañana del pasado domingo. Habían pasado solamente tres días desde que María Isabel Serra diera a luz a su hija. Tanto ella como su pareja, Mario Lluch, se presentaron en la recepción del Hospital Universitari Sant Joan de Reus con el bebé en brazos para preguntar dónde estaba “el departamento de devoluciones”. “No se parece”, declaró la joven pareja reusense. “En la ecografía no tenía este color rosado y era menos volumétrico”, precisaba. Maria Dolors Guasch, recepcionista del citado hospital, no daba crédito: “Me dijeron que se sentían contrariados, que en la ecografía a la niña se la veía menos definida, más evocativa, más suelta”. 
María Isabel y Mario han declarado que, si no hay más remedio, se quedaran con el bebé, “que no es cuestión de tirarlo”, pero que no fue una sino tres las ecografías que se hicieron, y en todas ellas se veía cómo el bebé iba definiéndose poco a poco, pero en todas mantenía “ese aire fresco, esa unicidad, esa ligereza”. Sin embargo, de eso a lo que “al final salió”, nada que ver. “Nos habíamos encariñado. Ahora parece un cuadro hiperrealista de Antonio López. Otro rollo”, lamentan.
El bebé está bien, pero en la ecografía era más fresco, más sugerente… Lo vemos muy hecho, no sé… No nos convence
Tras la negativa del hospital a hacerse cargo de la criatura, la pareja ha afirmado que se hará cargo del bebé, pero que ahora deben buscar otro nombre porque el que tenían ya no les sirve, porque no le pega: “Les pedimos que la volvieran a meter y le dieran unas vueltas, o que la dejaran como estaba, que era perfecta. Pero nada. En fin, nos la quedaremos, poco a poco nos estamos acostumbrando a su nuevo aspecto; esperemos que la niña, de ahora en adelante, no cambie mucho más”. 
De todas formas, María Isabel y Mario han querido agradecer al Hospital Universitari de Reus, y en especial a los servicios de ginecología, el “trato humano recibido y la profesionalidad”, pero también aseguran que, si tienen un segundo hijo, irán a un hospital “menos profesional, más art-brut”.
"
El Mundo Today,https://www.elmundotoday.com/2022/02/la-comunidad-de-madrid-confirma-que-el-hermano-de-ayuso-cobro-283-000-euros-de-comision-y-pregunta-si-pasa-algo/,2022-02-25,La Comunidad de Madrid confirma que el hermano de Ayuso cobró 283.000 euros de comisión y pregunta si “pasa algo”,NaN,1,INICIAR SESIÓN
El Mundo Today,https://www.elmundotoday.com/2022/02/zapeando-exige-a-rusia-la-inmediata-retirada-de-sus-tropas/,2022-02-25,Zapeando exige a Rusia la inmediata retirada de sus tropas,"EL PROGRAMA DE LA SEXTA TILDA DE ""HECHOS MUY GRAVES"" LAS ACCIONES MILITARES RUSAS",1,"«Rotunda condena», «hechos muy graves» e «inaceptables acciones militares de Rusia contra Ucrania». Estos son algunos de los mensajes que ha transmitido esta tarde Zapeando, el programa de entretenimiento de La Sexta. Su colaborador Santi Alverú se ha desplazado a la zona en conflicto para presionar al Kremlin y forzar a Putin a respetar la legalidad internacional.
Zapeando no ha dudado en tildar de «violación flagrante de la soberanía nacional y la integridad territorial de Ucrania» el ataque ruso. Para Dani Mateo, se ha producido un «ataque frontal» a los valores de la paz que tanta estabilidad han proporcionado a Europa. Desde el plató, Mateo y sus colaboradores, entre ellos Miki Nadal, Cristina Pedroche y Quique Peinado, han aplaudido las sanciones económicas a Rusia, que, en palabras de Pedroche, «están a la altura de la movida liada en Ucrania».
En este sentido, Mateo ha destacado la «importancia de la firmeza en la respuesta» de los Estados miembros de la UE, al dar luz verde a un paquete de sanciones «masivas» para, junto con el G7 y otras economías, «infligir un daño económico muy importante al gobierno de Putin».
El espacio producido por Globomedia ha mostrado a sus espectadores varios vídeos de Tik Tok en los que se clarifica, a través de bailes, la estrategia de Putin y que justifican la condena unánime de Zapeando y la misión diplomática de Alverú, que espera reunirse esta misma tarde con el ministro de Exteriores de Rusia, Serguéi Lavrov.
"
El Mundo Today,https://www.elmundotoday.com/2022/02/pedro-sanchez-aprovecha-que-no-hay-oposicion-para-pactar-cosas-progres-con-bildu/,2022-02-25,Pedro Sánchez aprovecha que no hay oposición para pactar “cosas progres” con Bildu,"""PENSEMOS COSAS 'PROGRES' Y HAGÁMOSLAS, ES EL MOMENTO"", HA INSISTIDO EL PRESIDENTE",1,"
La agresión rusa y la crisis en el Partido Popular han dejado a Pedro Sánchez el camino despejado para «pactar cosas progres» con Bildu y el resto de socios independentistas sin que la oposición ofrezca resistencia ni se lance la voz de alarma desde los medios de comunicación.
«Pensemos cosas progres y hagámoslas, es el momento», habría trasladado el presidente a su equipo, según fuentes de Moncloa, inmediatamente después de su comparencia pública de ayer, en la que condenó la invasión de Putin.
Desde el pasado lunes, Sánchez ha ordenado el acercamiento de centenares de presos etarras y ha valorado con Unidas Podemos la creación de una empresa pública de energía, aunque finalmente descartó la idea porque «es mucho lío».
«No se me ocurren más cosas progres. ¿Alguna idea?», habría comentado Sánchez al cierre de la edición, reconociendo que «a veces, cuando al fin tienes vía libre para hacer lo que te dé la gana, te bloqueas y no te sale nada». Un fenómeno que algunos expertos no han tardado en denominar «el síndrome de la izquierda en blanco».
"
El Mundo Today,https://www.elmundotoday.com/2022/02/que-paren-el-mundo/,2022-02-25,“Que paren el mundo”,NaN,1,NaN
El Mundo Today,https://www.elmundotoday.com/2022/02/esta-tu-casa-preparada-para-la-tercera-guerra-mundial/,2022-02-25,¿Está tu casa preparada para la Tercera Guerra Mundial?,NUESTROS EXPERTOS TE ASESORAN,1,"
La llegada de la Tercera Guerra Mundial ha cogido por sorpresa a muchos inquilinos y propietarios, que hasta ahora no habían comprado lo necesario para afrontar este conflicto bélico. Son muchas las dudas respecto a este tema. Por suerte, a continuación nuestros expertos de Idealista te explican cómo preparar tu casa para la Tercera Guerra Mundial.
Coloca un felpudo en el que ponga “Bienvenidos a la República Independiente de mi casa” para que nadie te meta en uno de los bandos. Puedes hacer como Suiza y mantenerte completamente neutral.
Bloquea la entrada con una silla y así nadie será capaz de entrar. Está más que demostrado que una silla bloqueando una puerta es el muro más infranqueable que existe.
Llena tu nevera de comida enlatada para tus cinco gatos. Puede que pases años encerrado debido a las bombas nucleares, así que vas a necesitar comida para lo más importante que tienes en la vida: tus cinco gatos.
Cómprate el escudo antimisiles de Ikea, un imprescindible en tu vivienda. Está a muy buen precio pero te recomendamos que contrates el servicio de montaje.
Asegúrate de tener buena conexión a internet para combatir la crudeza de la guerra con los mejores memes. La Tercera Guerra Mundial se libra en internet y si eres hábil podrás ganar muchos seguidores en tus redes.
Usa tu pala para cavar trincheras en el pasillo, salón y cocina. Esta es una buena medida para hacer frente a la Tercera Guerra Mundial pero una muy mala medida para mejorar tu relación con el vecino de abajo.
Compra todo el papel higiénico que puedas y almacénalo en casa. Bueno, esto ya te ha servido en el pasado.
"
El Mundo Today,https://www.elmundotoday.com/2022/02/todos-los-periodistas-rusos-que-siguen-vivos-apoyan-la-invasion-de-ucrania-al-100/,2022-02-24,Todos los periodistas rusos (que siguen vivos) apoyan la invasión de Ucrania al 100%,NaN,1,INICIAR SESIÓN
El Mundo Today,https://www.elmundotoday.com/2022/02/una-persona-claramente-idiota-todavia-no-tiene-una-opinion-formada-sobre-el-conflicto-belico-que-ha-estallado-hace-ya-varias-horas/,2022-02-24,Una persona claramente idiota todavía no tiene una opinión formada sobre el conflicto bélico que ha estallado hace ya varias horas,HA TENIDO SIETE HORAS PARA ENTENDER EL CONFLICTO Y APARENTEMENTE TODAVÍA NO LO HA ENTENDIDO PORQUE NO TIENE UNA OPINIÓN SÓLIDA,1,"
Pese a que son ya más de las doce del mediodía y Rusia ha atacado a Ucrania hace más de siete horas, tiempo más que suficiente para procesar absolutamente toda la información al respecto, Ramón Palenciano, un administrativo de 47 años, todavía no ha publicado en su cuenta de Twitter un solo análisis geopolítico, lo que indica que es claramente una persona ignorante incapaz de formarse opiniones sólidas y contrastadas. “Vaya gilipollas, seguramente no sabe qué pensar porque no ha dicho nada cuando todos los demás tenemos clarísimo qué está ocurriendo”, afirma una fuente cercana a Palenciano que ha concluido que este es, muy posiblemente, incapaz de pensar por sí mismo y de llegar a conclusiones.
“Es un tema complejo, así que 15 minutos sin opinar son comprensibles, ¿pero seis horas? Vaya imbécil”, reitera esta fuente.
Palenciano, que debe de ser analfabeto, parece que aún no sabe qué pensar sobre las auténticas intenciones que tiene Vladímir Putin con Ucrania ni tampoco sobre cómo va a afectar el conflicto bélico a las bolsas europeas. “Quizá sufre algún tipo de retraso, porque todos los demás ya sabemos si apoyamos a la OTAN o no y también si hay que sospechar o no de China”, dice otra fuente cercana a Palenciano, muy preocupada por el silencio de este, que ni siquiera se ha pronunciado sobre el tipo de sanciones que se le deben imponer a Rusia.
A última hora, el imbécil de Ramón Palenciano ha publicado un tuit opinando, con 48 horas de retraso (lo que indica que es muy lento y que ha necesitado leer demasiado para formarse una opinión), sobre la crisis interna del Partido Popular.
"
El Mundo Today,https://www.elmundotoday.com/2022/03/ayuso-ficha-a-ortega-cano-como-vocal-del-centro-de-asuntos-taurinos-tras-descartarlo-como-chofer/,2022-03-31,Ayuso ficha a Ortega Cano como vocal del Centro de Asuntos Taurinos tras descartarlo como chófer,NaN,1,INICIAR SESIÓN
El Mundo Today,https://www.elmundotoday.com/2022/03/bruce-willis-deja-hollywood-para-empezar-su-carrera-en-espana-tras-ser-diagnosticado-con-una-enfermedad-que-afecta-al-habla/,2022-03-31,Bruce Willis deja Hollywood para empezar su carrera en España tras ser diagnosticado con una enfermedad que afecta al habla,EL ACTOR ESTADOUNIDENSE PROTAGONIZARÁ TODAS LAS PELÍCULAS QUE SE HAGAN EN ESPAÑA,1,"
En el día de ayer, Bruce Willis anunció que deja Hollywood para empezar su carrera en España tras ser diagnosticado con una enfermedad que afecta al habla. El actor estadounidense considera que sus problemas para vocalizar y para hablar en alto lo convierten en el candidato idóneo para protagonizar películas producidas en nuestro país.
La industria española ya espera a Bruce Willis con los brazos abiertos. “Tenemos a nuestros mejores guionistas escribiendo diálogos para que Bruce los interprete sin que se entienda nada de lo que dice”, expresan desde la Academia de Cine. “La idea es seguir haciendo el mismo cine de siempre pero ahora contando con una estrella internacional”, añaden.
Bruce Willis protagonizará todas las películas que se hagan en España porque ahora mismo es perfecto para todos los papeles. Algunos productores están pensando en hacer remakes de algunas películas ya estrenadas porque consideran que los actores que las interpretaban susurraban poco y vocalizaban demasiado. 
Ahora, la industria de cine español espera el milagro de que alguna actriz de la talla de Bruce Willis sufra también algún problema parecido que afecte a su habla para poder contar con los dos en las películas.
"
El Mundo Today,https://www.elmundotoday.com/2022/03/el-telescopio-hubble-descubre-una-estrella-lejana-en-la-que-no-se-habla-de-la-bofetada-de-will-smith/,2022-03-31,El telescopio «Hubble» descubre una estrella lejana en la que no se habla de la bofetada de Will Smith,EL SONIDO DE LA BOFETADA TARDARÁ 200 AÑOS EN LLEGAR ALLÍ,1,"El telescopio espacial Hubble ha descubierto esta semana la estrella más lejana que se ha observado: Earendel, un astro al menos 50 veces más grande que el sol y con una temperatura de unos 20.000 grados, que está a 12.900 millones de años luz y en la que no se habla de la bofetada de Will Smith ni se discute sobre los límites del humor, el machismo o el uso de la violencia.
«El sonido de la bofetada de Will Smith tardará aún 200 años en llegar allí», explica el experto Martín Socas, que lamenta no poder viajar hasta esa estrella para disfrutar de un entorno libre de la polémica de la semana. «Mentalmente podemos imaginarnos en esa estrella remota, quizá logramos unos minutos de paz, pero parte de la gracia de Earendel es que no hay nadie, y es porque no hay nadie que no se habla de la bofetada de Will Smith», explica Socas.
El astro explotó hace millones de años, «quizá por otra polémica», estiman los astrónomos, pero el Hubble ha podido captar su luz ahora. «La estrella no se libra de la violencia tampoco, no te creas, pero al menos no hay chiste de por medio ni machismo», razona Martín Socas.
Aunque la NASA ha prohibido a los astronautas que se encuentran en estos momentos fuera de la Tierra que discutan lo ocurrido en la ceremonia de los Oscar, no se ha podido evitar que la bofetada de Will Smith atraviese la atmósfera y propague la polémica por el espacio sideral.
"
El Mundo Today,https://www.elmundotoday.com/2022/03/pedro-sanchez-asegura-que-no-eliminara-la-filosofia-sea-lo-que-sea-eso-de-los-planes-de-estudio/,2022-03-31,"Pedro Sánchez asegura que no eliminará la Filosofía, «sea lo que sea eso», de los planes de estudio","""REFLEXIÓN, POEMAS, COSAS SENSIBLES, ROLLO ARTÍSTICO... TODO ESTO VA A ESTAR, SEÑORÍAS"", HA PROMETIDO",1,"
El presidente del Gobierno, Pedro Sánchez, garantizó ayer en el pleno del Congreso que «los niños y niñas» de España «van a estudiar Filosofía, sea lo que sea la cosa esa». Insistió el mandatario en que «todo lo que sean movidas de pensar y tal, de ideas y temas profundos, formará parte de la educación básica, como no puede ser de otra manera».
Sánchez afeó al presidente de Vox, Santiago Abascal, que hubiera difundido un bulo según el cual esta disciplina iba a ser eliminada por el Gobierno. «Usted que sabe tanto de cosas de esas, tenga cuidado con la desinformación, porque yo ni siquiera sabía que estaba la Filosofía, así que es imposible que la haya quitado», sentenció el presidente.
«Filosofía, reflexión, poemas, cosas sensibles, rollo artístico… todo esto va a estar, señorías, se lo aseguro», reiteró Sánchez. «Ningún español saldrá del colegio sin saber lo que es un platón, son cosas fundamentales y profundas de la reflexión de la persona», agregó.
«Los niños y las niñas de nuestro país serán tanto o más raciocinios que los del resto de Europa», prometió Sánchez para terminar.
"
El Mundo Today,https://www.elmundotoday.com/2022/03/guardan-el-cuscus-que-ha-sobrado-en-un-taper-sabiendo-que-nadie-se-lo-comera-jamas/,2022-03-31,Guardan el cuscús que ha sobrado en un táper sabiendo que nadie se lo comerá jamás,"NO ES LA PRIMERA VEZ QUE M.G. Y C.C., QUE PREFIEREN MANTENERSE EN EL ANONIMATO, VIVEN ESTA SITUACIÓN",1,"Las autoridades afirman que la pareja tiene tendencia a cocinar con demasiada hambre y como consecuencia “calculan mal”, viéndose obligados a guardar las sobras para no sentirse culpables por tirar comida e intuyendo a su vez que nadie se comerá nunca el contenido de ese táper.
Según la investigación, que se inició cuando un familiar dio la voz de alarma al descubrir que el cuscús llevaba dos semanas en el frigorífico, M.G. y C.C. ya tenían antecedentes con un táper de pasta que congelaron a finales de los 90 y que todavía sigue ahí. “No lo vamos a tirar por si un día nos apetece”, se defendía la pareja en un testimonio recogido por este medio.
El portavoz de la familia aseguraba esta mañana que “es probable que las siguientes generaciones tengan que lidiar con este problema tomando decisiones desagradables, como ingerir alimentos congelados desde hace décadas o tirarlos a la basura, aun sabiendo que el 10% de la población mundial se encuentra en situación de pobreza extrema”.
Por otra parte, en palabras de la propia pareja, “hay gente pasando hambre y tirar la comida es una irresponsabilidad, pero tampoco esa gente se va a comer esto en concreto”.
Las redes sociales no han tardado en reaccionar tras conocer la noticia acusando a los protagonistas de “equidistancia”, ya que no han tomado ninguna decisión con respecto al táper y esto es “una cobardía digna del primer mundo”, clamaba Twitter esta mañana con el hashtag #otelocomesolotiras.
La pareja ha pedido respeto ante la situación y, sobre todo, empatía, porque “mañana también te puede pasar a ti”, declaraban mientras se disponían a hervir cuatro paquetes de pasta “por si acaso no llega”.
"
El Mundo Today,https://www.elmundotoday.com/2022/03/el-90-de-los-funcionarios-echa-de-menos-su-etapa-como-opositor/,2022-03-31,El 90% de los funcionarios echa de menos su etapa como opositor,NaN,1,NaN
El Mundo Today,https://www.elmundotoday.com/2022/03/el-emerito-se-niega-a-declarar-ante-el-juez-en-reino-unido-porque-esta-convencido-de-que-lo-violaran/,2022-03-30,El emérito se niega a declarar ante el juez en Reino Unido porque está convencido de que lo violarán,"""RECORDARLE A UNO QUE NO ES INVIOLABLE ES, DE FACTO, UNA AMENAZA DE VIOLACIÓN"", ARGUMENTA SU DEFENSA",1,"
El magistrado Matthew Niklin, del Tribunal Superior de Inglaterra y Gales, estableció el pasado jueves que las leyes británicas no recogen la inviolabilidad de don Juan Carlos I. La defensa del rey emérito ha reaccionado esta semana anunciando que el acusado «se abstendrá de visitar Reino Unido para declarar ante el juez al considerar que se le ha amenazado directamente con violarlo».
Don Juan Carlos I se niega, pues, a sentarse en el banquillo por las acusaciones de acoso procedentes de su antigua amante, Corinna Larsen, si es que finalmente es citado por un juez británico. Los abogados del emérito se agarran a su interpretación de las palabras de Niklin, que insisten en tildar de «amenaza directa de agresión».
«Si a usted le recuerdan que no es inviolable, ¿qué entiende? Le están diciendo lo que piensan hacerle», ha comentado el propio emérito esta mañana, acusando a la justicia británica de «apoyar la cultura de la violación».
Al cierre de la edición, Su Alteza Real doña Sofía de Borbón ha recordado que lleva años viviendo en Londres y nadie la ha violado.
"
El Mundo Today,https://www.elmundotoday.com/2022/03/una-persona-muy-lejos-de-haber-tenido-exito-asegura-que-el-exito-no-le-ha-cambiado/,2022-03-30,Una persona muy lejos de haber tenido éxito asegura que el éxito no le ha cambiado,"“LA FAMA VIENE Y VA”, INSISTE ESTE INDIVIDUO QUE NUNCA HA ROZADO LA FAMA",1,"
Presumiendo de ser el mismo de siempre, esta mañana un individuo que está muy lejos de haber tenido éxito ha asegurado que el éxito no le ha cambiado. Enrique Cabestrillo Cabrales, de 32 años, se siente orgulloso por haber mantenido siempre los pies en la tierra, ignorando el hecho de que nunca le ha pasado nada que pudiera haberlos hecho despegar lo más mínimo.
“La clave es rodearte de los amigos de siempre, que ellos sean el pegamento que te mantiene en la realidad”, ha explicado a unos amigos que le han visto fracasar una y otra vez en todos sus intentos de alcanzar sus metas. Aunque el riesgo de que se le suba el éxito a la cabeza es nulo porque nunca ha tenido el más mínimo reconocimiento de nadie, Enrique está muy orgulloso de seguir siendo el mismo de siempre, ignorando quizá el hecho de que eso, entre otras cosas, es lo que le impide alcanzar el éxito.
“La fama viene y va”, insiste este individuo que nunca ha rozado la fama. “Un día estás arriba y al siguiente estás abajo”, añade este hombre que nunca ha estado arriba. “El dinero, las mujeres y los lujos te pueden despistar, por eso en mi situación hay que andarse con cuidado”, dice obviando que no tiene dinero, que las mujeres no se fijan en él y que su mayor lujo es un iPhone 6 de segunda mano.
Finalmente, Enrique ha querido agradecer a todos los que le han ayudado a llegar al lugar en el que se encuentra ahora mismo, como si hubiera llegado a algún sitio. “Sin ellos todavía sería ese joven lleno de ilusiones que luchaba por cumplir su sueño”, ha dicho este adulto iluso que lucha por cumplir un sueño absolutamente irrealizable.
"
El Mundo Today,https://www.elmundotoday.com/2022/03/los-gemidos-de-una-vecina-recuerdan-a-una-pareja-la-existencia-del-sexo/,2022-03-30,Los gemidos de una vecina recuerdan a una pareja la existencia del sexo,"“OSTRAS, EL SEXO, ¿TE ACUERDAS DE ESO? ¿CÓMO SE HACÍA? MOLABA”, HA COMENTADO LA PAREJA CON NOSTALGIA",1,"
Ayer a las 23:50 horas de la noche, los gemidos de la vecina de arriba recordaron a una pareja la existencia del sexo. Inicialmente la pareja reaccionó a los gemidos con sorpresa y confusión, pero tras varios minutos escuchándolos recordaron que hace años ellos también llegaron a emitir gemidos semejantes en la práctica de algo que conocían como sexo.
A medida que los gemidos se fueron haciendo más sonoros, los recuerdos de la pareja se intensificaron. “Yo me ponía así encima, tú abrías las piernas y pasábamos un rato bastante bueno, ¿no?”, preguntaba Joaquín Cantero, de 37 años. “¿Puede ser que incluso alguna vez hiciésemos algo parecido en el sofá y dejásemos a la mitad una serie?”, trataba de recordar Gertrudis Fernández.
Tras un rato conversando, la pareja llegó a la conclusión de que el sexo era algo que les gustaba. “Ostras, el sexo, ¿te acuerdas de eso? ¿Cómo se hacía? Molaba”, ha comentado la pareja con nostalgia sin entender cuándo ni por qué dejaron de practicarlo. “Al principio lo hacíamos todo el rato, es verdad”, afirmó Gertrudis con una mezcla de nostalgia y pereza.
Afortunadamente, en cuanto los gemidos del piso de arriba cesaron, los dos miembros de la pareja pudieron seguir mirando cada uno su móvil en la cama hasta dormirse.
"
El Mundo Today,https://www.elmundotoday.com/2022/03/los-filosofos-espanoles-protestaran-por-la-eliminacion-de-la-filosofia-de-la-eso-cuando-hayan-probado-su-propia-existencia/,2022-03-30,Los filósofos españoles protestarán por la eliminación de la Filosofía de la ESO cuando hayan probado su propia existencia,"""SI FINALMENTE SE CONFIRMA QUE EXISTIMOS, DAREMOS LA BATALLA"", PROMETEN",1,"El Consejo de Ministros ha aprobado este martes el proyecto de real decreto de la ESO, que da luz verde a la desaparición de la Filosofía. Esta misma mañana, varias asociaciones de filósofos han prometido plantar cara a la decisión en cuanto hayan probado su propia existencia. «Sentadas las bases de una epistemología blindada contra los argumentos escépticos, es decir, cuando estemos seguros de que la ESO y el Gobierno existen, de que nosotros mismos existimos, daremos la batalla porque esta decisión es intolerable», comenta Alba Iglesias Martín, catedrática experta en Teoría del Conocimiento de la Universidad de Barcelona, que prefiere no confirmar su testimonio «hasta que mis presupuestos ontológicos sean irrefutables».
«¿Existo? No lo sé. ¿Me parece bien la medida del Gobierno? Si es real, me parece fatal», señala Iglesias. Insiste esta pensadora en que «si el mundo es real, nadie querrá vivir en esa realidad en la que los alumnos no reciben una formación básica que les dé herramientas para dudar de lo que les rodea como estoy haciendo yo ahora mismo».
Los filósofos españoles no descartan que este país en el que se maltrata sistemáticamente su disciplina sea una creación de su mente, una proyección de sus miedos. «Ya es casualidad que, siendo yo filósofa, viva en un mundo en el que mi profesión es deliberadamente ninguneada. Suena a paranoia alimentada por miedos infantiles. Vamos, que es razonable dudar de que esto esté pasando. Y si encima tenemos en cuenta que estoy haciendo unas declaraciones para El Mundo Today… en fin, los motivos para poner todo esto en entredicho son sólidos», argumenta Iglesias.
La tentación de los filósofos de concluir que esta realidad que los ignora no existe es cada vez mayor, pues la obligación de afrontarla y aprender a vivir en ella les resulta ya insoportable.
"
El Mundo Today,https://www.elmundotoday.com/2022/03/esta-pelicula-hay-que-verla-en-pantalla-grande-dice-un-joven-refiriendose-a-la-pantalla-del-televisor-y-no-a-la-del-movil/,2022-03-29,"«Esta película hay que verla en pantalla grande», dice un joven refiriéndose a la pantalla del televisor y no a la del móvil","""LLAMADME PURETA PERO ES LO QUE PIENSO"", DEFIENDE EL CINÉFILO",1,"
«Llamadme pureta, pero para apreciar los matices de Padre no hay más que uno 2: La llegada de la suegra hay que verla como mínimo en tableta o televisor», argumentaba esta mañana Tomás Vega Moralejo, un joven cinéfilo que considera que la calidad de algunos filmes no puede apreciarse en pantallas pequeñas y es necesario verlas «tal y como el director las concibió», es decir, en la pantalla de un televisor o de una tableta.
Vega reconoce que «no todo el mundo tiene tiempo para sentarse a ver una película en la tele, porque siempre tenemos series a medias, y sé que una peli es ideal para verla en el metro». Sin embargo, cree que algunas obras sí merecen un pequeño sacrificio. «Incluso en la tele de la cocina captas matices que en el móvil, mientras estás cagando, se te escapan», razona.
Sobre la posibilidad de ver películas en el cine, opción en la que este joven no había caído porque «es un hábito de gente mayor», argumenta Tomás Vega que «es cierto que la oscuridad de la sala permite ver mejor la pantalla del móvil, pero el ruido de los altavoces del propio cine impide que oigas bien la película incluso si pones el volumen del móvil al máximo».
"
