Periódico,Hipervínculo,Fecha publicación,Titular,Subtítulo,Target,Cuerpo
El Mundo Today,https://www.elmundotoday.com/2011/07/panini-lanza-cromos-de-los-delincuentes-mas-buscados/,2011-07-27,Panini lanza cromos de los delincuentes más buscados,,1,EtiquetascromosdelincuenciaETAinfanciaLindsay LohanLo mejor de 2011niñosPaninipedagogíaPokémonPolicía Nacional
El Mundo Today,https://www.elmundotoday.com/2011/07/al-qaeda-reivindica-la-rotura-del-retrovisor-de-un-bmw-325ci/,2011-07-26,Al Qaeda reivindica la rotura del retrovisor de un BMW 325ci,EL RECAMBIO TARDARÁ SEMANAS EN LLEGAR,1,"La organización armada Estado Islámico de Irak (ISI), vinculada a la red Al Qaeda, ha reivindicado la rotura del retrovisor izquierdo de un BMW 325ci de 2001 que se encontraba estacionado ayer por la tarde en el centro de Paterson, en Nueva Jersey, según figura en un comunicado difundido ayer por varias páginas de Internet yihadistas. El atentado ha sido interpretado por las autoridades estadounidenses como «el inicio de una larga ofensiva como respuesta a la muerte de Osama Bin Laden». 
Aunque el Gobierno ha llamado a la calma, también ha admitido que «atentar a gran escala contra la red de automovilismo occidental podría provocar el colapso generalizado», en palabras del portavoz de la Casa Blanca, Jay Carney. Carney ha asegurado que los terroristas «estaban bien entrenados porque noquearon el retrovisor de un solo golpe, obligando a su completa sustitución». También ha reconocido que el ataque «estaba muy estudiado porque han roto el espejo de la izquierda, sin el cual el coche no puede circular».
El propietario del BMW, que permanece en el anonimato por cuestiones de seguridad, tendrá que prescindir del coche durante tres semanas como mínimo. «Ha habido que pedir el nuevo retrovisor a la central de Munich, así que tendrá que tener paciencia y hacerse a la idea de que la broma le va a salir cara», explica un especialista en reparaciones de coches de alta gama. «Mientras tanto, si no negocia un coche de sustitución, tendrá que desplazarse a pie o en bicicleta, como en la Edad Media», añade el experto.
La secretaria de Estado de EEUU, Hillary Clinton, ha entrado en conversaciones con los principales fabricantes de automóviles del mundo con el objetivo de fijar protocolos efectivos que agilicen el suministro de recambios en el caso de que se produzcan más atentados como el del 24J. Clinton también se ha dirigido a los conductores norteamericanos para recomendarles que aparquen sus coches en zonas vigiladas y extremen precauciones. «Las motocicletas, los perros y los niños tampoco están a salvo de la barbarie islamista», ha precisado. Esta mañana, USA Today informaba del caso de un niño de 6 años que recibió una «colleja» mientras esperaba a su madre en la puerta de una carnicería. Aunque la agresión no ha sido reivindicada, varias criaturas similares han sido puestas en aislamiento como medida preventiva.
La población mundial ha recibido con inquietud la noticia del atentado. Los talleres de las principales ciudades americanas y europeas se han llenado de conductores que oyen ruidos extraños en sus coches y las aseguradoras buscan resquicios legales para no tener que costear las reparaciones provocadas por actos terroristas. La psicosis también se ha cobrado un gran número de falsas detenciones y esta misma mañana, en Washington, dos adolescentes de piel morena han sido brutalmente agredidos por la multitud al sentarse en el capó de un coche.
"
El Mundo Today,https://www.elmundotoday.com/2011/07/tomtom-lanza-un-gps-con-la-voz-de-tu-mujer/,2011-07-26,TomTom lanza un GPS con la voz de tu mujer,,1,EtiquetasGPSLo mejor de 2011matrimonioTomTomTráficotu mujer
El Mundo Today,https://www.elmundotoday.com/2011/07/pide-mimos-y-su-marido-contrata-a-siete/,2011-07-21,Pide mimos y su marido contrata a siete,,1,EtiquetascomunicaciónLa naranja mecánicaLo mejor de 2011matrimoniomimospayasosPolicía Nacionalviolencia
El Mundo Today,https://www.elmundotoday.com/2011/07/detienen-a-un-grupo-de-espanoles-que-falsificaban-productos-chinos/,2011-07-21,Detienen a un grupo de españoles que falsificaban productos chinos,ERAN SIMILARES A LOS CHINOS PERO DE MEJOR CALIDAD,1,"Las autoridades se pusieron en alerta debido a las sospechas levantadas por dos de los productos que se fabricaban. Las primeras alarmas saltaron con unas pilas alcalinas que tenían toda la apariencia de ser una falsificación china pero que duraban más de quince minutos. Luego se detectó una partida de bombillas que no producían ceguera irreversible, como es habitual en las bombillas de baja calidad. El coste de los efectos nocivos de estas prácticas ilegales es muy difícil de cuantificar, pero se estima que el 7% de las falsificaciones chinas que se venden son falsificaciones.
Cada vez son más las empresas chinas de productos falsificados que protegen sus marcas falsas de las falsificaciones mediante falsos registros en falsas oficinas de patentes. «Tengo un falso certificado que certifica que mis falsificaciones son originales. No vamos a permitir que los fabricantes europeos nos quiten el mercado. Puedo acreditar tantos falsos certificados como sea necesario para defender mi posición», se quejaba un empresario chino de muñecos de Spiterman.
"
El Mundo Today,https://www.elmundotoday.com/2011/07/atracan-un-banco-y-vuelven-a-entrar-para-ingresar-el-dinero/,2011-07-20,Atracan un banco y vuelven a entrar para ingresar el dinero,"AL REGRESAR DIJERON ""SOMOS LOS DE ANTES""",1,"La Policía pudo detener a los delincuentes «casi sin tener que bajar del coche», según confiesa uno de los agentes, porque al volver al banco los atracadores se pusieron a charlar con otros clientes sobre el atraco que ellos mismos habían perpetrado, haciendo como que no sabían nada y elogiando «a los fieras que han tenido los cojones de hacer esto». La charla permitió a las autoridades actuar sin prisas. «Ni se molestaron en cambiarse las camisetas de Genesis. Creyeron que sin el pasamontañas nadie les reconocería. Pero cuando les atendí en taquilla lo primero que me dijo uno de ellos, imagino que el más tonto, fue ‘Hola, somos los de antes’. Por si me quedaba alguna duda», declara la trabajadora del banco.
Las autoridades han podido saber que los hermanos Rebollo-Sennheiser llevaban como mínimo cuatro meses planeando el asalto. «Se ve que discutieron mucho sobre el lugar en el que iban a esconder el dinero. Al final concluyeron que era en el propio banco donde estaba más seguro y pensaron que encima les generaría intereses», dicen los agentes. Hace un año, a modo de entrenamiento, los atracadores asaltaron una guardería y se llevaron todos los dibujos de los niños. Aquella vez sí se salieron con la suya, aunque ahora tendrán que devolver a las criaturas las obras que aún conserven. Por este delito anterior podrían enfrentarse a penas de hasta diez minutos de cárcel.
"
El Mundo Today,https://www.elmundotoday.com/2011/07/jose-bono-publica-los-dibujos-que-ha-hecho-durante-las-sesiones-del-congreso/,2011-07-19,José Bono publica los dibujos que ha hecho durante las sesiones del Congreso,SE LE ACUSA DE RETRATAR DESNUDA A SÁENZ DE SANTAMARÍA,1,"El presidente del Congreso de los Diputados, José Bono, ha decidido publicar los dibujos que ha ido haciendo desde hace cuatro años en libretas, servilletas de bar y reversos de folios mientras sus compañeros hablaban durante las sesiones plenarias del Congreso. «Son dibujos sobre papel hechos principalmente con bolígrafo Bic, aunque también he usado Pilot y para algunos bocetos un lápiz Staedtler 9H que me prestó el propio José Luis Rodríguez Zapatero, muy diestro también con el grafito», explica Bono. Aunque no quiere que se le defina como artista, sí admite que su obra gráfica explora «otra visión del contexto político español. Concretamente la visión más aburrida y desnuda». 
La compilación no se ha librado de la polémica porque incluye supuestamente un retrato obsceno de la portavoz del Partido Popular, Soraya Sáenz de Santamaría. Aunque José Bono asegura que no es ella la retratada, su parecido resulta indiscutible y desde el Partido Popular exigen la retirada inmediata de la obra.
Otra serie de dibujos, también polémica, muestra a Alfredo Pérez Rubalcaba y a Carme Chacón combatiendo como personajes de un cómic japonés mientras Zapatero hace malabares en una esquina del folio. «Es más mordaz que cualquier viñeta de Forges. No sé por qué ha estado desaprovechando su talento durante tanto tiempo», reconocen fuentes de su entorno inmediato. De hecho, se ha filtrado el rumor de que la revista El Jueves ya ha contactado con Bono para estudiar posibles vías de colaboración. «Esto es un divertimiento y quien quiera ver lecturas políticas en los dibujos se equivoca. Me dedico a la política pero como es normal tengo otras inquietudes. No mezclemos ambas cosas, seamos serios», insiste el presidente del Congreso.
El proyecto editorial nació justo después de que Bono propusiera reducir a dos días las sesiones plenarias del Congreso. En retrospectiva, muchos ven en aquella controvertida propuesta «la intención de ganar más tiempo para dedicarse a seleccionar y editar el material para el libro». Aunque el político insiste en que «siempre he separado mi vida política de mi obra personal», desde el Partido Popular exigen a José Bono que dimita inmediatamente. «Lo que espero es que el señor Rajoy pida mi dimisión por escrito y luego me la envíe en uno de esos avioncitos de papel que tanto le gusta hacer a escondidas», ha replicado Bono.
"
El Mundo Today,https://www.elmundotoday.com/2011/07/la-radio-de-la-policia-emisora-lider-en-espana/,2011-07-18,"La radio de la Policía, emisora líder en España",SUPERA A LA CADENA SER EN 120.000 OYENTES,1,"Según la última oleada del Estudio General de Medios (EGM), el sistema de comunicación interno de la Policía Nacional se ha convertido en la emisora líder en España alcanzando los 4.158.000 oyentes. Estos impactantes datos de audiencia se han atribuido a la facilidad con la que los ciudadanos pueden, de un tiempo a esta parte, interceptar la señal de la emisora policial. «Basta con entrar en Internet e informarse. Hay programas que te permiten escuchar nuestra radio hasta en el móvil», reconoce un portavoz del Cuerpo Nacional de Policía.
Aunque el Ministerio del Interior ha advertido de que «la emisora de los cuerpos de seguridad es una herramienta interna que, si pasa a ser de dominio público, pierde eficacia y entorpece la labor de los agentes», lo cierto es que se ha planteado la posibilidad de incluir en su «parrilla» espacios publicitarios. «Si Zumosol empieza a patrocinar las retransmisiones de reyertas callejeras o Meetic se anuncia en episodios de violencia machista, las marcas acabarán incentivando delitos», se lamentan desde la Oficina Europea del Consumidor.
Las primeras reacciones ante los últimos datos del EGM han venido, obviamente, de las principales emisoras nacionales. SER, COPE y Onda Cero, grandes afectadas por el éxito apabullante de la radio de la Policía, hablan de competencia desleal ejercida desde el propio Gobierno y acusan al Ministerio del Interior de no blindar la frecuencia de la emisora policial «a sabiendas de que el público que está arrastrando puede convertirse en una futura vía de financiación, que por cierto sería a todas luces ilegal», explicaba hoy en antena Francisco Ventura, director de los servicios informativos de la COPE. Desde Radio Nacional de España no ha habido declaraciones al respecto, aunque Juan Ramón Lucas, presentador de «En días como hoy», ha llegado a admitir que la radio de la Policía «está entretenida».
«Llevo varios meses escuchando esta emisora y creo que domino ya el lenguaje. Violación fuera del horario comercial es código 33, atraco con patadas y objetos de goma es el 48 y las peleas entre camioneros por culpa de una puta suelen ser códigos 55 o 67, eso aún no lo tengo claro», declara Carmen Vilches, oyente de 73 años que ha dejado a Carles Francino «por el sargento Antonio Ruiz Mochales del Grupo I de la Brigada de la Policía Judicial de Madrid», cuya voz describe como «autoritaria y varonil pero con un punto meloso».
Ciudadanos como Carmen Vilches no reaccionarían bien si el Gobierno les impidiera interceptar la emisora de la Policía Nacional, lo cual obliga al Ministerio del Interior a «actuar con prudencia ante este fenómeno imprevisto y sin tomar decisiones drásticas».
"
El Mundo Today,https://www.elmundotoday.com/2011/07/el-nuevo-citroen-c4-punset-incluye-al-verdadero-eduardo-punset/,2011-07-17,El nuevo Citroën C4 Punset incluye al verdadero Eduardo Punset,HACE DE COPILOTO Y EXPLICA ENIGMAS CIENTÍFICOS,1,"La marca francesa aprovechó para mostrar también el spot de televisión. El anuncio está montado a partir de una entrevista a Punset, donde el catalán aparece diciendo «El alma está en el cerebro. La emoción… también en el cerebro. El amor, la pasión, todo está en el cerebro. ¿La felicidad? Eso… eso también está en el cerebro». Posteriormente, se muestra una imagen del coche y un locutor dice «Citroën C4 Punset está en el cerebro. En tu cerebro. Ahora, condúcelo. Ahora, sueña. Vuela. Eres libre. Vive la experiencia C4 Punset».
La marca ha dado a un bloguero la oportunidad de probar el nuevo automóvil durante una semana. «En general la experiencia es agradable, el coche funciona a las mil maravillas. El problema es que el yayo pide que pares cada dos por tres para echar una meadita», explicaba el joven en su blog. Según cuenta, el GPS es «un poco coñazo» porque los mensajes pregrabados con la voz de Punset son del tipo «si el Universo es infinito, ¿qué sentido tiene desplazarse?», «El movimiento es relativo, puedes tener el coche parado pero la Tierra sigue moviéndose sin que tú lo percibas». En definitiva, pues, no resultan demasiado útiles para llegar a un destino concreto.
La presentación, en la que no dejó de insistirse en que el C4 Punset es la esperanza de la marca para subir sus ventas, quedó zanjada cuando un periodista preguntó si podrían vender más de un coche dado que «Eduardo Punset es único». El director de la marca miró a su jefe de márketing, que respondió que «el coche también es único y por eso estamos todos aquí hablando de él».
"
El Mundo Today,https://www.elmundotoday.com/2011/07/el-perro-del-hortelano-muere-de-inanicion/,2011-07-12,El perro del hortelano muere de inanición,"""ESTABA MUY FLACO. TODO ERAN PULGAS"", RECONOCE SU ENTORNO",1,"El entorno del hortelano ha comunicado esta mañana a los medios de comunicación el fallecimiento del perro que ni comía ni dejaba comer. Figura controvertida desde que era un cachorro, el perro del hortelano empezó a mostrar síntomas de anemia de un tiempo a esta parte pero, así como nunca se preocupó por los demás, tampoco permitió que nadie le cuidara.
«Estaba tan flaco que todo eran pulgas. Y las pulgas le ponían más rabioso aún. Ha tenido que morir para que se acabara la rabia», explica la familia del hortelano. Éste insistía en que su perro era ladrador pero poco mordedor y se negó siempre a admitir que el animal era víctima de un trastorno de la personalidad con tendencias autodestructivas. «Su anorexia militante ha acabado finalmente con su vida», sentencia un periódico local. «De donde no hay pan hasta los perros se van y el perro del hortelano no era una excepción», reconocen también fuentes cercanas al fallecido.
A pesar de su carácter colérico y autoritario, el perro del hortelano accedió a la categoría de mito desde que Lope de Vega le inmortalizara en su célebre comedia de enredos. «Como tantas figuras históricas, tuvo una personalidad difícil que contribuyó a afianzar su fama de atormentado, dotándola de cierto atractivo», explica la historiadora Remedios Boncamp. Otros ven en el animal un ejemplo extremo del anticonsumismo «muy conveniente en tiempos de crisis y recortes», insiste Boncamp. Su demonización del exceso y la lujuria llevó a la Iglesia a definirle como un ejemplo para otros perros «entregados a la vida fácil, a la vida perra». Su muerte contribuye a que el perro del hortelano sea visto como un mártir desde el catolicismo.
Dolores Parmalat, portavoz en España de la protectora de animales PETA, ha querido advertir a la sociedad de que «la anorexia animal ya ha llegado y parece que ha venido para quedarse». Parmalat acusa a los medios de comunicación de transmitir «una visión nefasta de los perros y los gatos donde la belleza es el único valor en alza». Según la experta, «cada vez son más los gatos que vomitan bolas de pelo porque se lo han visto hacer a otros y se instalan en el trastorno alimentario para agradar a los demás».
"
El Mundo Today,https://www.elmundotoday.com/2011/07/los-cines-renoir-ofreceran-cine-porno-en-perversion-original/,2011-07-11,Los cines Renoir ofrecerán cine porno en perversión original,PROYECTARÁN VERSIONES EXTENDIDAS MONTÁNDOSELO EL DIRECTOR,1,"Enrique González Macho, propietario de los cines Renoir y presidente de la Academia de Cine, ha decidido apostar por el público español «pajillero y al mismo tiempo cinéfilo» proyectando en sus salas películas pornográficas en perversión original. «Todos sabemos, porque nos lo ha dicho un amigo, que el doblaje del cine porno es nefasto. Un orgasmo en alemán no suena igual que en español, se pierden los matices interpretativos y el doblador muchas veces recita de corrido. Y un francés o un griego en castellano ni siquiera se entienden», argumenta González Macho.
Un estudio de mercado encargado por los propios cines Renoir demostró que el público del cine de arte y ensayo consume también mucha pornografía al no tener demasiada habilidad para las relaciones sociales. El problema es que «ven esas películas con una mezcla de desesperación y asco porque saben que el producto está adulterado». González Macho no descarta ofrecer las películas en su versión extendida, montándoselo el director.
«A mí el doblaje no me molesta, de hecho lo que pido es que traduzcan los penes al español porque en este país las medidas no son las que se muestran en este tipo de películas. Y si encima emiten en panorámico, se generan cuatro o cinco centímetros que en realidad no están en el metraje original», declara un testimonio. González Macho replica que «si el problema es el tamaño, aún hay más razones para que vengan al cine a hacer cola». El académico añade también que «es tranquilizador comprobar que muchos de esos actores, de tan dotados como están, tienen voz de pito».
La primera película pornográfica que se proyectará esta semana en los cines Renoir será «Diciotto e mezzo», la historia de un actor que se hace pasar por butanero para actuar en una película erótica donde todos los orgasmos son fingidos. Finalmente, el protagonista entra en una crisis creativa y se concentra en la lectura de autores existencialistas para acabar eyaculando sobre un foulard de seda.
"
El Mundo Today,https://www.elmundotoday.com/2011/07/madrid-se-vuelca-en-el-dia-del-orgullo-celiaco/,2011-07-10,Madrid se vuelca en el Día del Orgullo Celíaco,"""O ESTÁS CON NOSOTROS O ESTÁS CON EL GLUTEN"", SENTENCIA UNA PANCARTA",1,"Con abundantes banderas de espigas tachadas y rostros cubiertos de pintura de polvo de arroz, Madrid celebró ayer en sus barrios más céntricos el Día del Orgullo Sin Gluten, la gran fiesta de los celíacos. La caravana, integrada por intolerantes al gluten y simpatizantes del movimiento, reunió a más de 70.000 personas que insultaron públicamente al gluten y clamaron por su erradicación. «Para nosotros este día del Orgullo Celíaco es también un acto de visibilidad, una fiesta de nuestra condición de celíacos, una forma de demostrarle al mundo que estamos aquí y que, aunque comamos diferente, no nos avergonzamos por ello y no tenemos miedo. Bueno, al gluten sí», explica uno de los asistentes.
«Algunos creen que podemos curarnos pero no es así. Esto no es una enfermedad, es una forma de vida. Bueno, sí, es una enfermedad», reconocía otro manifestante acompañado de su hijo de apenas 2 años. «Tanto su madre como yo somos celíacos y él es un niño normal. ¿Será también intolerante al gluten como dicen los que nos señalan? Pues hombre, eso tendrá que descubirlo por sí mismo cuando crezca, pero no tiene por qué», añadía el testimonio.
Pedro Serrín -celíaco de 58 años que lucha desde hace más de dos décadas para que en los restaurantes se indique qué platos son aptos para él- se congratula de que la marcha de este año haya sido tan concurrida, aunque lamenta el intrusismo. «Muchos se están subiendo al carro de la celiaquía por puro esnobismo. Hay mucho celíaco de quiero y no puedo que solo busca parecer especial», se queja. «Recuerdo que, durante la dictadura, a los que decíamos abiertamente que el gluten nos sentaba mal los grises nos aporreaban con una barra de pan».
Pese a lo festivo y pacífico de la celebración, son muchos los madrileños que lamentan que se celebre el Orgullo Celíaco: «No me molesta que sean celíacos, por mí que hagan lo que quieran, como si dicen que lo que no pueden comer son legumbres porque les dan gases. Lo que me molesta es que no vienen a reivindicar nada, sino a exhibirse», se queja un vecino. «¿Usted se imagina una cabalgata del orgullo de la gente que come de todo? ¿Verdad que no? Pues ya está. Además, en la manifestación he visto a gente comiendo bocadillos de pan fabricado con almidón de maíz, delante de todo el mundo y como para provocar», insiste el hombre.
"
El Mundo Today,https://www.elmundotoday.com/2011/07/la-orquesta-sinfonica-de-madrid-incorpora-a-un-perroflauta/,2011-07-06,La Orquesta Sinfónica de Madrid incorpora a un perroflauta,"""NECESITAMOS SANGRE NUEVA, AUNQUE NO PASE LOS CONTROLES DE ALCOHOLEMIA"", ADMITE SU DIRECTOR",1,"Esta mañana, y tras un pequeño malentendido con los servicios de seguridad, Joaquín «El Pelos» Vidal, de apenas 30 años de edad, ha accedido junto a su perro Libertad al emblemático edificio del Teatro Real para engrosar las filas de la Orquesta Sinfónica de Madrid. Ligado a la flauta dulce desde los 19 años, «El Pelos» ha actuado frente a miles de personas tanto en plena calle como en varios puntos de la red de transporte público de la capital del país.
Los responsables de la agrupación musical, fundada en 1903, consideran que Joaquín «conecta con las nuevas generaciones que entienden la música como un bien para la sociedad. Este vínculo con lo nuevo es necesario para que los músicos tradicionales no nos quedemos atrás», en palabras del director de la orquesta, Jesús López. El tema monetario ha propiciado también el fichaje: «Se conforma con una botella de cerveza después de cada concierto y una bolsa de carne picada para el perro», reconoce López.
El músico ha rechazado formar parte de la sección de vientos al declararse anarquista, pero sí ha accedido a pertenecer a una nueva sección de «fumetas».
La iniciativa, pionera en el mundo, obligará a «El Pelos» a adaptarse mínimamente a la ortodoxia orquestal, aunque el joven ha expresado su deseo de interpretar su repertorio habitual que incluye temas como «La puta de la cabra» o el clásico de Eskorbuto «Mierda, mierda, mierda». En cuanto a la indumentaria, la dirección de la orquesta ha logrado convencer al flautista para que vista chaqué, aunque éste se combinará con un pañuelo palestino, unas botas de cuero verde Dr. Martens y una camiseta blanca con la inscripción «Puta Sgae».
«No tocaré para el Rey»
«El Pelos» no se ha extendido en sus declaraciones a los medios -a los que ha llamado «basura para el capital»- porque estaba liando un cigarrillo «y si me agobian mientras hago esto me equivoco y tengo que volver a empezar». Sí ha declarado que, como republicano, no actuará nunca para los miembros de la Casa Real, a los que ha llamado «fetos».
Esta misma tarde, el músico iniciará sus ensayos con la orquesta preparando la nueva composición «Kalimotxo y porro en do menor». Sus compañeros creen que tardará en integrarse a la formación: «Le hemos sorprendido meando en un trombón. Probablemente no sabía qué era», explica uno de los músicos.
"
El Mundo Today,https://www.elmundotoday.com/2011/08/leche-pascual-se-querellara-contra-los-intolerantes-a-la-lactosa/,2011-08-31,Leche Pascual se querellará contra los intolerantes a la lactosa,,1,EtiquetasdemocraciadifamaciónenvidiaGrupo Pascualintolerancialecheleche putaLo mejor de 2011querella
El Mundo Today,https://www.elmundotoday.com/2011/08/george-lucas-dobla-las-peliculas-de-star-wars-al-andaluz/,2011-08-29,George Lucas dobla las películas de Star Wars al andaluz,,1,EtiquetasAndalucíacatalánCineDarth VaderGeorge LucasLo mejor de 2011Star Wars
El Mundo Today,https://www.elmundotoday.com/2011/08/cataluna-sera-independiente-el-primer-domingo-de-cada-mes/,2011-08-26,Cataluña será independiente el primer domingo de cada mes,,1,EtiquetasArtur MasCataluñaCIUEMINEMERCFloquetGeneralitat de CataluñaICVindependenciaindependentismointernetJoan RidaoJosep Antoni Duran i LleidaLo mejor de 2011Mariano RajoyTDITomàtic
El Mundo Today,https://www.elmundotoday.com/2011/08/cruce-de-insultos-y-amenazas-entre-israelies-y-palentinos/,2011-08-24,Cruce de insultos y amenazas entre israelíes y palentinos,ISRAEL AMENAZA CON BOMBARDEAR PALENCIA,1,"El enquistado conflicto entre israelíes y palentinos vuelve a agudizarse poniendo en jaque al Gobierno español. Las calles de la ciudad de Palencia se han llenado esta mañana de ciudadanos que, luciendo el tradicional pañuelo palentino, acudían frente a la catedral de San Antolín para quemar banderas israelíes tejidas previamente a mano. «El Estado de Israel no tolerará más ofensas», advertía el Primer Ministro israelí, Benjamín Netanyahu. Pese a que la ministra española de Exteriores, Trinidad Jiménez, insiste en «no avivar este odio irracional», el alcalde palentino Alfonso Polanco, del Partido Popular, se declara decidido a «levantar a la ciudadanía contra una opresión tolerada y consentida por nuestro propio gobierno». 
Mientras Netanyahu amenaza con bombardear Castilla y León, Polanco prepara a la población para la ofensiva: «No olvidemos que Israel cuenta con aviones de combate Phantom F4-E además de helicópteros Apache, Cobra y Blackhawk. Es decir, que no hay rival pequeño». También asegura que «si se crecen, soltaremos a los toros».
La tensión entre israelíes y palentinos ocupa en estos momentos las principales portadas de la prensa internacional. «Una aldea española empitona al orgullo israelí», titula hoy The New York Times. La mayor parte de los analistas coincide en señalar que un enfrentamiento armado entre ambas comunidades podría afectar a una economía mundial ya suficientemente mermada. Por este motivo, el Gobierno español intenta calmar los ánimos y llama al orden al ayuntamiento palentino, que está recogiendo piedras y todo tipo de armas para hacer frente a una explosión de violencia que se da por segura.
«¡Que vengan, que vengan!»
El alcalde de Palencia se ha dirigido hace unas horas al pueblo palentino desde el canal autonómico de Castilla y León animando a «luchar por lo que es nuestro». Ha declarado que el ejército israelí «está vendido» si decide irrumpir en territorio palentino, puesto que su conocimiento de la submeseta norte es nulo. «¡Que vengan si tienen cojones!» ha exclamado mientras, detrás de él, varios concejales agitaban banderas de la ciudad y fotografías del héroe local de la región, el piloto de motociclismo Palentino Rossi.
La Asociación Solidaridad España-Israel ha publicado una encuesta según la cual «el 80% de los palentinos ignora la historia del Estado de Israel y un 68% cree que los israelíes son religiosos con barba que hacen joyas». Esta falta de conocimiento entre ambas comunidades dificulta, según la asociación, que «se abran canales de entendimiento para lograr la paz que llevamos persiguiendo desde tiempos inmemoriales».
"
El Mundo Today,https://www.elmundotoday.com/2011/08/orange-anuncia-las-nuevas-tarifas-mariquita-zorra-y-camello/,2011-08-23,"Orange anuncia las nuevas tarifas mariquita, zorra y camello","ESTÁN PENSADAS PARA CLIENTES CON MODOS DE VIDA ""ALTERNATIVOS""",1,"Según el operador de telefonía, estos nuevos planes ofrecen ventajas a todos aquellos que se sientan identificados con cada tarifa: con el plan mariquita se podrá llamar a otros mariquitas por mucho menos dinero, la tarifa zorra incluye un plan de autónomos y no está pensada únicamente para «señoritas alegres» sino también para todos aquellos que quieran «probar cosas nuevas desde la máxima discreción». La tarifa camello permitirá llamar a solo 3 céntimos por minuto en «horarios turbios» y ofrecerá ventajas para llamar a Colombia y Marruecos.
Diversos colectivos de homosexuales se han sentido aludidos por la oferta de Orange, que encuentran discriminatoria y ofensiva, y no han tardado en expresar su malestar.
Enrique Ballesta, subdirector de Orange en España, se mostraba completamente sorprendido por las protestas: «No es una oferta pensada para gays sino para mariquitas de toda la vida. Los típicos maricones de provincias que llevan chaleco y pajarita y se pintan las uñas. No sé por qué han tenido que quejarse los gays porque ya digo, no va con ellos».
Asimismo, Ballesta ha querido adelantar que en su empresa siguen pensando nuevas tarifas (siempre identificadas con animales, eso sí) con la intención de acercarse a nuevos clientes y seguir adaptándose a las costumbres de los usuarios.
De entre las nuevas tarifas destaca la Perraco, adecuada para todos aquellos que prefieren dejar sonar el móvil para no tener que levantarse del sofá y responder. Según Ballesta, esta nueva tarifa dará cuantiosos beneficios a la compañía: «Los que contraten esta tarifa serán los típicos que no llaman porque prefieren esperar a que les llamen a ellos y que cuando reciban el facturón no se van a molestar en llamar para pedir explicaciones y estarán pagando una barbaridad durante años».
"
El Mundo Today,https://www.elmundotoday.com/2011/08/interrumpen-a-cesar-vidal-para-hacerle-un-control-de-alcoholemia/,2011-08-23,Interrumpen a César Vidal para hacerle un control de alcoholemia,HABÍA INDICIOS DE QUE CONDUCÍA SU PROGRAMA DE FORMA TEMERARIA,1,"El control de alcoholemia mantuvo expectantes a los oyentes del programa durante casi veinte minutos. «Tuvimos que emitir publicidad mientras a mí me obligaban a caminar en línea recta y a responder preguntas sobre la alianza de civilizaciones, pensadas para que me pusiera como loco y les diera la razón», explica Vidal. El periodista supo contenerse y al fin, tras ser obligado a respirar hondo durante diez segundos, pudo reanudar el programa. «Me han hecho soplar y lo único que han encontrado ha sido el aliento de la verdad», explicó a la audiencia.
Federico Jiménez Losantos ha declarado esta mañana en antena que «el Gobierno pretende imponer una ley seca ideológica» y ha añadido que «las fauces de la masonería socialista afloran azuzadas por el pestilente abono de la paranoia». Las autoridades afirman que «por declaraciones así, el señor Losantos deberá responder también de su nivel de alcohol en sangre».
Amparándose en los resultados del control de alcoholemia, la emisora esRadio exige ahora una compensación por daños y perjuicios pero la Guardia Civil replica que «el señor Vidal debe explicar aún por qué guardaba en su estudio esas 36 botellas de agua del carmen».
"
