Periódico,Hipervínculo,Fecha publicación,Titular,Subtítulo,Target,Cuerpo
El Mundo Today,https://www.elmundotoday.com/2012/11/la-hija-de-un-banquero-ejecuta-un-desahucio-en-su-casita-de-munecas/,2012-11-29,La hija de un banquero ejecuta un desahucio en su casita de muñecas,EL COLEGIO DE LA NIÑA EXPRESA SU PREOCUPACIÓN,1,"La dirección del centro escolar El Jesús, situado en Las Rozas (Madrid), ha expresado su preocupación al descubrir que una de sus alumnas, Cristina Boyo, de seis años, tiene por costumbre practicar desahucios en su casita de muñecas, reproduciendo con sus juguetes «la tensión social del momento, recreándose en ella». 
El padre de la niña ha dirigido varias sucursales bancarias y el colegio cree que está influyendo negativamente en su hija. «Le hablaré de que un desahucio se puede paralizar en algunos casos gracias al nuevo decreto, pero si hay peluches que no han satisfecho sus deudas tampoco le puedo decir que se las perdone porque sí. Menudo ejemplo le estaríamos dando», argumenta el padre.
Los osos amorosos fueron desalojados por Pokémons de roca
La familia de la criatura explica que la pequeña Cristina «se limita a seguir las reglas de sus propios juegos», e insiste en que los osos amorosos que fueron desalojados ayer por la tarde en un contundente ataque Pokémon -organizado por un equipo de siete Geodudes y un Aerodactyl- están en perfecto estado de salud. Esta versión, sin embargo, es desmentida por uno de los compañeros de Cristina que, amparándose en el anonimato, revela que uno de los osos perdió un ojo en plena protesta.
La prueba del «delito»
La escuela cree también que la conducta de la alumna «presenta atisbos de sadismo», y ha difundido una grabación que hizo su profesora mientras la niña jugaba ajena a todo:

Como se aprecia en este documento, la alumna utiliza expresiones como «Calla, perroflauta» y se recrea exigiendo a los desalojados que devuelvan el dinero «que os prestó mi padre». Éste insiste en que «es bueno que la niña esté al tanto de lo que ocurre a su alrededor y valore la importancia de atenerse a la ley». Los profesores y los padres de muchos compañeros de Cristina, sin embargo, están asustados. «Solo espero que esta criatura no se meta en política cuando crezca», explica un vecino de la familia.
"
El Mundo Today,https://www.elmundotoday.com/2012/11/pone-en-peligro-su-vida-al-contorsionar-su-cuerpo-para-silenciar-un-pedo/,2012-11-29,Pone en peligro su vida al contorsionar su cuerpo para silenciar un pedo,HA LLEVADO SU SISTEMA DIGESTIVO AL LÍMITE,1,"«Lo ha llevado al límite, llega a retorcer un poco más sus intestinos y el estrangulamiento intestinal podría haber derivado en una sepsis mortal», ha explicado a la prensa el doctor Morataya, quien ayer por la tarde atendió a un joven que prácticamente «había puesto del revés todo su sistema digestivo buscando un ángulo que evitara que una flatulencia produjera sonido».
El paciente, Manel Pagès, administrativo de 38 años, ha sido dado de alta esta mañana y ha reconocido que es una práctica que suele llevar a cabo. «Es doloroso. Calculo la trayectoria ideal para facilitar una salida del aire sin adherencias ni fricciones. Y si necesito usar lápices o material de oficina para hacer palanca entre las nalgas no dudo en hacerlo. Todo, por respeto a mis compañeros de oficina a quien pueden molestar esos ruidos».
«Me ha dicho el médico que si silencio un solo pedo más, moriré. Pero si no lo silencio y en el silencio de la oficina se oye un pedo mío, moriré igual de la vergüenza», explica compungido. «No hay salida», sentencia Pagès.
Al ser entrevistados, sus compañeros han admitido desconocer por completo los esfuerzos sobrehumanos que lleva a cabo cada día Manel para evitar que se oigan sus flatulencias. «Pero vaya, que oírlos no, pero sentirlos los sentimos igual porque la zona de alrededor de su mesa huele a azufre que tira de espaldas».
«Sí, es cierto. En vez de silenciarlos podría aguantármelos o salir a la calle, pero eso es jugar con el cuerpo humano, que es mi templo sagrado. Y, además, me da flato. No es una opción», concluye Manel.
"
El Mundo Today,https://www.elmundotoday.com/2012/11/la-policia-contrata-a-un-artista-abstracto-para-realizar-retratos-robot/,2012-11-29,La Policía contrata a un artista abstracto para realizar retratos robot,SE BUSCARÁ A LOS CRIMINALES A PARTIR DE SU FUERZA SIMBÓLICA,1,"
El Ministerio del Interior ha dotado a diversas comisarías españolas de un nuevo método de elaboración de retratos robot. El «innovador sistema» sustituye el software que se usa habitualmente por Juan Mintxot, un licenciado en Bellas Artes cuya obra pictórica se sitúa a medio camino entre la abstracción y el arte conceptual. Pese a encontrarse aún en proceso de adaptación, diversos agentes han mostrado recelo por el hecho de que el artista no pregunte a los testigos por los rasgos físicos del criminal, sino cuestiones como «¿Su mirada era un reflejo de la decadencia de Occidente?».
Los testigos, tras definir al criminal y al ver la obra resultante, suelen concluir que el artista ha captado perfectamente aspectos muy sutiles de su carácter, sus contradicciones inherentes «o el grito desgarrador de su alma». «Aunque físicamente no se parecen en demasía porque la mayor parte de las veces los retratos son bellísimas manchas amorfas», explica el comisario Olmillos, de la Comisaría Central de Madrid.
El artista confiesa que no intenta «retratar» al criminal, sino que su obra es una «exploración constante de nuevas maneras de expresarme a través del color». Reconoce que, en una ocasión, un testigo estaba tan aterrado intentando recordar las facciones del delincuente «que solo pude representar ese miedo pintando toda la tela de negro». No obstante, el artista asegura que el retrato «no sirvió para dar con el atracador, porque nadie pudo reconocerlo, pero sí para transmitir cierta angustia vital muy vigente en estos tiempos».

La Policía también está usando a Mintxot para reconstruir escenas criminales y reproducirlas, con el fin de que las vea el juez o el jurado. «Lo que pasa es que le da por hacer ‘performances’ raras: la última vez había que reproducir un choque múltiple entre varios coches y él estuvo danzando desnudo durante dos horas mientras se cubría el cuerpo con miel y pan de oro y gritaba palabras como ‘Obstinación’, ‘Libertad’ y otros conceptos abstractos», se lamenta el comisario Olmillos.
A pesar de todo, la Policía está sorprendida con los resultados de los nuevos retratos robot. «Cuando vi en televisión el retrato del criminal ni siquiera se reconocía en él una figura humana, pero sentí cierto vacío por dentro… Y al cabo de poco tiempo, estando en la panadería, entró un hombre y volví a sentir ese mismo vacío, así que llamé a la Policía», explica un ciudadano.
«Lo mejor de todo es que, como le pagamos con un bocadillo de la máquina, nos sale más barato que pagar la licencia del software que usábamos antes», concluye Olmillos.
"
El Mundo Today,https://www.elmundotoday.com/2012/11/los-reyes-magos-publican-la-lista-negra-de-ninos-que-han-sido-malos/,2012-11-28,Los Reyes Magos publican la lista negra de niños que han sido malos,"EN ESPAÑA HAY MÁS DE DOS MILLONES DE MENORES ""CABRONAZOS""",1,"Como cada año, los Reyes Magos de Oriente facilitan a las autoridades y a los medios de comunicación la lista de niños que se han portado mal durante el año y que, por tanto, no recibirán regalo alguno estas Navidades. Sus Majestades reconocen que la crisis económica les ha obligado a ser más exigentes, rompiendo su tendencia a hacer la vista gorda ante ciertos «cabronazos».
«Hay menos regalos para repartir, debemos ser más selectivos. Pedimos a los padres y a las entidades benéficas que sean igualmente exigentes y no cedan ante los pucheritos de los ‘cabronazos’, que se las saben todas», ha explicado Baltasar.
El 30% de los niños españoles son «cabronazos»
Los nuevos criterios de exigencia de los Reyes Magos, inspirados en las directrices que marca la Asociación Mundial de Educadores Infantiles, han generado una lista negra cuatro veces más extensa de lo habitual. Esto afecta también a los niños españoles, que en su mayoría recibían regalos con normalidad exceptuando a un 10% de casos conflictivos. Este año, la lista negra incluye nada menos que al 30% de la población menor de edad. Muchos de estos menores que figuran en la lista negra han reincidido en comportamientos reprobables como mentir, robar, gritar, pegar, no abrigarse correctamente o no mirar a la cara cuando les hablan.
«No es solo por la falta de recursos. Los niños son cada vez más imbéciles porque las nuevas generaciones de padres son también más inútiles», sentencia el rey Gaspar, que fundamenta su tesis «en mi experiencia de años y años tratando con niños de toda condición». Melchor añade que «todo esto se percibe ya en las cabalgatas, cuando ves la indiferencia de las criaturas, que recogen los caramelos que les damos como si fueran putas piedras sin valor».
Cruzarán datos con la Interpol
Sus Majestades han llegado a un acuerdo con la Interpol para facilitar la detención de menores que cometan actos vandálicos o crímenes graves. «Ellos lo ven todo pero hasta ahora callaban para preservar el secreto profesional, privándonos de una gran ayuda», explica Franz Brenen, portavoz de la Policía Internacional. Los Reyes Magos serán recompensados cuando delaten a los niños malos, hecho que ha sido criticado desde varias asociaciones de derechos civiles, aunque Sus Majestades insisten en que «las recompensas se destinarán íntegramente al presupuesto para regalos, dietas y transporte». También se les acusa de obedecer a los intereses de la industria del carbón.
"
El Mundo Today,https://www.elmundotoday.com/2012/11/alcanza-la-cima-del-everest-con-tacones-de-aguja-y-vestido-de-noche/,2012-11-28,Alcanza la cima del Everest con tacones de aguja y vestido de noche,NOTICIA PATROCINADA POR RON BARCELÓ DESALIA,1,"La joven Sandra Roma, natural de Tarragona, alcanzó ayer la cima del Everest en una expedición improvisada que llevó a cabo equipada únicamente con un vestido de noche y unos tacones de aguja. «Salí de fiesta, la gente se retiraba pero yo tenía ganas de más. Tuve una revelación. Me apeteció hacer algo distinto, algo excitante», explica. 
La chica salió de la fiesta «muy desvelada y con ganas de vivir cada momento al máximo», así que andando «sin prisa pero sin pausa» se encaminó al Tíbet «en plan locura total» para ascender a la célebre montaña por la cara norte. En su bolsito de fiesta llevaba caramelos de toffee y un móvil equipado con GPS, el cual indicaba la ruta a seguir. «Mis amigas me decían ‘Estás loca, tía’. Pero cuando me vieron arriba del todo etiquetada en Facebook al lado de unos chinos lo fliparon», reconoce.
A lo largo del camino, Sandra iba colgando en la red social Instagram todas las fotografías que tomaba junto a la etiqueta «#viveahora«, que representa «mi filosofía de vida». En algunas instantáneas se aprecia la facilidad con la que Sandra clavaba sus pies en el hielo gracias a los tacones de sus zapatos. «Suerte que llevaba tiritas, eso sí, porque tengo los pinreles delicados y todos los zapatos acaban haciéndome llagas a los 10.000 kilómetros», dice Sandra, cuyo ejemplo hace pensar que los alpinistas profesionales recurrirán también, de ahora en adelante, a este tipo de calzado, mucho más eficaz que las botas de clavos.
El ejemplo de Sandra está calando en las redes sociales, donde muchos jóvenes se animan a emprender «locuras improvisadas» como leer libros de Saramago en gravedad cero, cruzar a nado pasos de cebra o mezclar la ropa blanca y la de color en la lavadora.
Ahora planea viajar al Caribe «también con lo puesto»
Convertida en una celebridad, la joven ha logrado que Ron Barceló Desalia apoye su próxima expedición, consistente en viajar desde la cima del Everest, en la que sigue acampada en estos momentos, hasta las playas del Caribe. «Me da mucha pereza volver a casa cuando salgo de fiesta. Cualquier excusa que encuentre para seguir con esto será buena», admite. Aunque asegura que «no soy friolera y la nieve me la trae al fresco», tiene ganas de explorar climas más cálidos. Por este motivo, Sandra será la invitada de honor de Ron Barceló Desalia junto a sus 150 ganadores. «Me termino ese mojito tibetano y me piro ya para el Caribe, que si me quedo quieta me agobio», sentencia.
 


"
El Mundo Today,https://www.elmundotoday.com/2012/11/starbucks-compra-la-sede-principal-del-psoe/,2012-11-27,Starbucks compra la sede del PSOE,MENOS INCÓGNITAS SOBRE EL FUTURO DEL PARTIDO,1,"La cadena estadounidense Starbucks Coffee ha llegado a un acuerdo definitivo con el Partido Socialista Obrero Español para adquirir su histórica sede de la calle Ferraz. La nueva cafetería se ha inaugurado esta misma mañana entre un gran revuelo mediático.  «Después de más de 40 años extendiendo mundialmente un modelo de empleo precario, podemos decir al fin que somos socialistas como el que más», afirmó el presidente y consejero delegado de Starbucks, Howard Schultz.

Tras la debacle en las elecciones gallegas y vascas y el peor resultado del PSC en toda su historia, muchos militantes y barones esperaban un debate sobre el liderazgo del partido. Lo que pocos podían prever era la venta a una multinacional de la sede en la que se reúne la Ejecutiva Federal. «El PSOE debe estar unido, con un proyecto ilusionante, alejado del inmovilismo y en el que todo el mundo se sienta cómodo», ha declarado a los medios José Antonio Griñán, presidente del partido socialista. «Y en los Starbucks hay siempre sofás y son un sitio ideal para trabajar, así que de comodidad iremos sobrados».
«Al menos ahora tenemos Wi-Fi»
«Ahora lo que tendremos que hacer entre todos será organizar los turnos de trabajo y para eso hace falta un PSOE muy unido», ha resumido el presidente de los socialistas. Su referencia a los «turnos» se debe a que una de las razones por las que el PSOE ha accedido a vender la sede es que la cadena se comprometía a conservar los puestos de trabajo de toda la ejecutiva socialista, que se incorporará a la plantilla de la cafetería.
Para Griñán, además, con la nueva incorporación a Starbucks, «el liderazgo de Rubalcaba está más consolidado que nunca y fuera de toda duda», dado que el líder socialista se ha revelado como un talentoso barista, muy por encima del resto del partido. «Es capaz incluso de dibujar la rosa del PSOE al tirar la leche sobre los capuccinos», dice Griñán con cierto orgullo.
Con motivo de la inauguración, durante las dos próximas semanas, en el Starbucks Ferraz llevarán a cabo la promoción «Euro por receta», con todos los frapuccinos com un euro de descuento.
"
El Mundo Today,https://www.elmundotoday.com/2012/11/mas-asegura-que-su-apuesta-soberanista-era-un-bulo-de-twitter/,2012-11-26,Mas asegura que su apuesta soberanista era «un bulo de Twitter»,"CRITICA QUE ""UNOS GAMBERROS"" INTENTARAN CONFUNDIR AL ELECTORADO",1,"Tras las elecciones catalanas, en las que CiU ha perdido 12 de los 62 escaños que logró en 2010, el presidente Artur Mas ha felicitado a la ciudadanía «por su sentido común a la hora de rechazar apuestas independentistas que hubieran arrojado Cataluña a una deriva llena de dudas e incertidumbres». 
Frente al pasmo de los medios de comunicación, que han recordado a Mas su apuesta soberanista, el president, muy molesto, ha aclarado que «lo del referendum es un bulo difundido en Internet, yo nunca he defendido un proceso independentista». A este respecto, el líder de Convergència ha lamentado que estos últimos comicios «se hayan teñido de falsos rumores, exageraciones e informaciones sesgadas».
 
«No hay que creer todo lo que dicen en Internet»
El presidente de la Generalitat ha recordado «titulares de periódicos de Madrid que, tomando como base bromas pesadas de Twitter, intentaban deslegitimar mi programa de gobierno, acercándolo a posturas radicales que mi partido nunca ha defendido». Mas se ha mostrado satisfecho al comprobar que «la gente no hace caso de las tonterías que se dicen en Internet o en los medios extremistas» y ha insistido en que «Convergència i Unió es una formación que aglutina a la gran mayoría de catalanes que defiende una Cataluña integradora, dialogante y con voluntad de negociación». También ha animado a la segunda fuerza política, Esquerra Republicana de Catalunya (ERC), a «hacer piña para reforzar el proyecto del pacto fiscal».
No descarta demandar a los «tuiteros»
Artur Mas atribuye la pérdida de los 12 escaños a «la difamación continua que he sufrido durante la campaña y la precampaña, sobre todo en Twitter», y cree que estas «gamberradas» han confundido a gran parte del electorado más joven. «Se dijo que había habido un golpe de estado en Portugal, se dijo que el rey había fallecido y se dijo que yo me había vuelto independentista. Ya es hora de que la ley empiece a actuar contra estos ‘tuiteros’ que difunden bulos impunemente y perjudican la libertad de información de los ciudadanos».
"
El Mundo Today,https://www.elmundotoday.com/2012/11/publican-una-version-de-la-critica-de-la-razon-pura-con-iconos-de-whatsapp/,2012-11-26,Publican una versión de la «Crítica de la Razón Pura» con iconos de Whatsapp,TRATA DE HACERSE ENTENDIBLE PARA LAS NUEVAS GENERACIONES,1,"Una nueva edición de la «Crítica de la razón pura» (en alemán, «Kritik der reinen Vernunft») del filósofo Immanuel Kant llegará próximamente a las librerías con la novedad de haber sustituido la totalidad del texto por iconos de Whatsapp.
Se espera, de esta manera, que los estudiantes de Filosofía actuales tengan un acceso más adecuado y en su lenguaje habitual a esta obra capital de pensamiento.
El libro se está distribuyendo en tres formatos: papel, libro electrónico y grupo de Whatsapp. Este último formato es absolutamente innovador. «Te unes al grupo de Whatsapp de ‘La Crítica de la Razón Pura’ en el que uno de los contactos es un trabajador de la editorial que se hace pasar por Kant y va escribiendo frases de la ‘Crítica de la Razón Pura’. Es genial estar trabajando o en el bus e ir recibiendo mensajes sobre fenomenología», explica mediante Whatsapp uno de los primeros compradores.
«Hemos sustituido el concepto de ‘entendimiento puro’ por el iconito de la hamburguesa y el del ‘mundo físico’ por el de la caca sonriente, porque al fin y al cabo Kant es idealista y todo lo que se refiera al mundo físico y real le parece más o menos mal o incognoscible o imperceptible o caca…», explica el doctor Salvi Turró, profesor de la Facultad de Filosofía de la Universitat de Barcelona y editor de esta nueva versión del clásico de Kant. «Para el fenómeno, que es lo que percibimos, la experiencia sensible, hemos usado el dibujito del delfín y para el noúmeno hemos usado el dibujito de la rata».
Reeditan el clásico de Homero «La Iliada parda»
La «Crítica de la Razón Pura» no es el único clásico que se ha reeditado últimamente para acercarlo a las nuevas generaciones. La editorial Gredos puso a la venta la semana pasada una nueva edición de «La Ilíada» de Homero titulada «La Iliada Parda», en la que tratan de buscar la empatía de los lectores más jóvenes para que entiendan «que la que se montó allí en Troya fue una movida muy tocha, con dioses y mujeres muy malas y héroes que son un poco pagafantas y que se pusieron ‘on fire’ de celos».
Esta nueva versión está protagonizada por AKILES_GODOFWAR, Helena^__^Kisses y por PARIS. «A este último le mola la Helena y querría meterle la polla hasta que el Avilés fuera campeón de Europa y en el fondo toda la movida troyana viene de que está encoñado, pues el amor es al fin y al cabo el motor de este bellísimo poema épico inmortal», explica en el prólogo el helenista Javier Desvalle, quien define La Ilíada como «UNA LIADA MIL PERO K MOLA A LEERLA GENTE».
"
El Mundo Today,https://www.elmundotoday.com/2012/11/la-fundacion-thyssen-inaugura-la-exposicion-mierdas-que-no-se-entienden-de-las-primeras-vanguardias/,2012-11-23,El Museo de Arte Moderno inaugura la exposición «Mierdas que no se entienden de las primeras vanguardias»,CARTELERA - ENTRADAS.COM,1,"[box]
Lo mejor de lo peor del arte de vanguardia
El Museo de Arte Moderno de Madrid acoge desde hoy una esmerada selección de obras capitales de las primeras vanguardias artísticas que no colgarías en el salón de tu casa ni en broma, aunque ni queriendo podrías tenerlas porque valen un auténtico pastizal.
La muestra, que se abrirá al público esta misma tarde y durará hasta el 20 de febrero, sigue una línea que va desde las manchas absurdas del postimpresionismo y la fascinación por los colores al tuntún a las primeras «performances» de Joseph Beuys en las que el artista hacía marranadas como cubrirse el torso de miel. El comisario ha explicado que la retrospectiva «se centra en esos 50 o 70 años en los que se produjo una auténtica explosión creativa y se amplió el concepto de arte hasta la mamarrachez».
Matisse, Picasso, aquel otro «pintor» de los churretes…
La exposición está estructurada cronológicamente para que sea posible apreciar el diálogo y la evolución de un artista a otro. Al hacer el recorrido resulta notorio, por ejemplo, que los rayotes del joven Picasso acaban derivando, años después, en los churretes sin sentido de Pollock. La exposición incorpora una obra de gran formato de este artista, que podría haber sido pintada por un gato al que le hubieran atado un cubo de Titanlux a la cola y corriera desesperado por salvar su vida. Emoción hecha pintura. Espontaneidad. Viveza. Bostezos.
Aunque hay muchos artistas y la selección es amplia, merece la pena dedicar unos minutos a contemplar cada pintura. Todas y cada una de ellas tienen detalles que incitan a reflexionar sobre el devenir occidental en el período de entreguerras y sobre en qué demonios estaba pensando el artista cuando decidió desafiar los cánones clásicos de belleza para pintar una teta cuadrada o un Jesucristo que parece una ardilla chillona con muletas.
Compuesta de pinturas, esculturas y fotografías que podrían estar colgadas del revés y no se daría cuenta ni el mismo artista, la exposición se divide en salas que condensan lo más incomprensible de cada etapa de la cronología, remarcando a cada momento la ignorancia del espectador, que siente que nunca podrá acceder a la verdad que se supone que esconden estas históricas chaladuras. La visita arranca con una sala dedicada al fauvismo que muestra una deliciosa colección de dibujos de pequeño formato repletos de trazos al azar que hacen que las paredes de la estancia parezcan las de la guardería a la que va tu sobrino Marcos.
Sin duda, a nivel patrimonial, las joyas de la exposición son dos piezas de la etapa rarita de Picasso, un período en el que el pintor malagueño fue especialmente críptico porque se sentía «así, asá, pero no, no, estoy bien, no te preocupes» y en el que se encerró en casa para pintar bodegones porque no le apetecía salir. Es inevitable pararse ante esos cuadros y pensar que alguien debería haberle explicado a Picasso que es preferible pintar la botella de anís antes de bebérsela.
«Mierdas que no se entienden de las primeras vanguardias (1910-1970)» es una oportunidad única que no deberías perderte si deseas tirar una tarde a la basura recorriendo las mamarrachadas incomprensibles que supusieron una renovación del lenguaje artístico y que, de alguna manera, condicionaron la transformación de la modernidad convirtiéndola en esta cosa que es hoy en día.
Lo mejor: el baño está muy limpio, se nota que lo cuidan.
Lo peor: es imposible ponerse cachondo con los cuadros de desnudos porque las tetas son cuadradas.
Valoración El Mundo Today: ★★★★★[/box]
El Mundo Today, la actualidad de la crítica con entradas.com.
"
El Mundo Today,https://www.elmundotoday.com/2012/11/telecinco-demanda-a-una-mujer-por-bajar-el-volumen-del-televisor-durante-los-anuncios/,2012-11-23,Telecinco demanda a una mujer por bajar el volumen del televisor durante los anuncios,NaN,1,EtiquetasanunciodemandaLo mejor de 2012Paolo VasilepublicidadTelecincotelevisor
El Mundo Today,https://www.elmundotoday.com/2012/12/la-prima-marta-de-repente-esta-buena/,2012-12-31,La prima Marta de repente está buena,"""TENDRÍAMOS QUE VERNOS MÁS"", APUNTAN LOS PRIMOS ALBERTO Y JORGE",1,"Ha sido el tema estrella de la Navidad en todas las reuniones familiares: la prima Marta de repente está buena. Lo confirmaron en la comida del pasado día 25 todos los expertos: el tío Juan, los primos Alberto, Ramón y Jorge y hasta el abuelo Aurelio con una inquietante mirada de arriba abajo.
Desde entonces, se está redefiniendo el rol de Marta en el seno familiar. «Hasta ahora estaba siempre con los pequeños y el día de Reyes les ayudaba a montar los juguetes mientras los primos mayores mostraban una total indiferencia. Este año está siendo distinto», reconoce el tío Juan.
Los expertos han interrogado a la madre de Marta, la tía Mercedes, para determinar cuándo ocurrió todo. «Ha pegado el estirón como me pasó a mí y como le pasa a todo el mundo, pero sigue teniendo una mentalidad de niña, que en el fondo es lo que es», asegura Mercedes.
Los primos de Marta discrepan: «Tener quince años no es ser una niña, en otras culturas ya tienen varios maridos a estas alturas», sentencia Jorge, que tiene todos estos datos porque está preparando un examen de Antropología II. «Está en ese punto perfecto en el que aún no se lo tiene nada creído porque no le ha dado tiempo», añade Ramón, que este año ha empezado primero de psicología. El primo Alberto, sin estudios académicos pero con mucho trabajo de campo a sus espaldas, declara que «ha pasado de estar regordita a ser una jamelga y creo que tendríamos que vernos más porque somos familia y las familias tienen que estar juntas».
Aún no se lo tiene creído
El único familiar que ha matizado el entusiasmo reinante ha sido el tío Amancio, que ha advertido de que «la madre también estaba buena a esa edad pero ahora mira». La fama de amargado que tiene Amancio ha restado importancia a sus declaraciones.
Pese al revuelo, Marta mantiene su afinidad por Mario, Isabel y Clara, menores de diez años todos ellos, e ignora los reclamos de los mayores, que intentan sin éxito incluirla en sus conversaciones. «Supongo que es una venganza porque antes pasaban de ella. Es un tema del ying y el yang, los karmas y todo eso», reflexiona el tío Juan, que cree en las energías.
Dice que no tiene novio pero está al caer
Ramón insiste en que «no hay mucho tiempo» y no ha tardado en invitar a Marta a una fiesta de Nochevieja en la discoteca «La Posada del Ánima»: «Quiero que la conozcan mis amigos», declara. La tía Mercedes se niega tajantemente a dejar que Marta acuda a la fiesta porque es menor de edad. Tampoco deja que tenga Facebook, aunque los primos están intentando localizar alguna cuenta con seudónimo «porque seguro que tiene una aunque diga que no». El tío Juan da la razón a los primos y cree que «el año que viene nos tocará aguantar a algún novio gilipollas, y en la mesa apenas cabemos los que somos ahora».
En cuanto al pequeño Sergio, los expertos confirman que «sigue con su actitud autista, jugando todo el día a la Nintendo» y aún no han decidido «si es superdotado como dice su padre o completamente lerdo como opinamos muchos». Juan sigue diciendo en público que «el niño tiene mucho mundo interior», pero en sus círculos más íntimos se le ha oído decir que «muy espabilado no es».
"
El Mundo Today,https://www.elmundotoday.com/2012/12/un-nu-y-un-leon-marino-presentaran-las-campanadas-en-la-2/,2012-12-31,Un ñu y un león marino presentarán las Campanadas en La 2,SON LAS ESTRELLAS DE LA CADENA,1,"Las cadenas de televisión recurrirán a presentadores de varios de sus programas y a actores de sus series principales para presentar los especiales de las Campanadas que darán la bienvenida al año 2013. 
Así, en la segunda cadena de TVE, será el ñu Aldemba quien, vestido de frac, formará pareja con el león marino Sally, ambos desde la madrileña Puerta del Sol. Antes, el documental «Grandes migraciones: antílopes africanos» recopilará hasta las 23:55 los momentos televisivos más destacados de Aldemba a lo largo del año.
El público de La 2 espera a sus héroes en una fecha tan señalada
Según había podido saberse en las últimas semanas, iba a ser el humorista Juan Carlos Ortega quien acompañara a los españoles que siguieran las Campanadas en La 2 con un programa especial hasta las 0:30 titulado «Campana2». Ortega dice estar «sorprendido» por lo que parece haber sido una decisión de última hora de la cadena. Desde Televisión Española, insisten en que el resto de canales escoge a sus estrellas más representativas para la noche de Fin de Año, por lo que La 2 «no podía ser menos» y ha optado por vestir de gala a los animales que más han aparecido en los documentales emitidos este año.
«Si en LaSexta va a estar Alberto Chicote y en Cuatro estará Juanra Bonet con una edición especial de su programa, nosotros también teníamos que contar con nuestras estrellas», explica Ignacio Corrales, director de TVE. «Hemos preparado un montón de sorpresas: vamos a hacer que Aldemba haga su mejor número: se pasará la noche intendo cruzar un enorme río lleno de barro en el que también se encontrarán estrellas y celebridades del mundo del cine y del teatro español que nos desearán lo mejor para este 2013».
"
El Mundo Today,https://www.elmundotoday.com/2012/12/se-jubila-el-karateka-que-partia-las-tablas-de-ikea/,2012-12-31,Se jubila el karateka que partía las tablas de Ikea,DURO REVÉS PARA LA PRODUCTIVIDAD DE LA MARCA,1,"Hai «Billy» Cheng ha anunciado que se jubila después de 57 años de carrera profesional al servicio de la firma sueca Ikea, para la que trabajaba partiendo las tablas y maderas con las que posteriormente se fabricaban los muebles. Cheng ha difundido la noticia en su cuenta de Twitter, al aclarar a uno de sus seguidores que la última tabla que ha partido ha sido la de una estantería Expedit. 
Tras los mensajes de algunos usuarios, que le han deseado un «merecido descanso», el karateka ha agradecido en varias ocasiones «el afecto» que le han mostrado. «Desde 1955, han sido muchos años de trabajo y toda una vida clavándome astillas en la palma de la mano, pero ha valido la pena llevar las artes marciales a un nuevo nivel de productividad y diseño», ha declarado a los medios. Fue el karateka quien, junto a Ingvar Kamprad, fundador de la marca, reformuló el modelo de fabricación de muebles en todo el mundo.
Según se explica en la propia página de la marca, Hay Cheng era capaz de partir 17 baldas Billy con un solo golpe «shuto uchi» con el canto de la mano, mientras que para trazar las molduras de la línea Stockholm, la colección premium de Ikea, Cheng debía recurrir a la técnica milenaria de los «cinco golpes de dragón silencioso». El maestro también se encargaba de poner y quitar cera a la mayoría de muebles.
En las numerosas entrevistas que ha concedido a lo largo de su vida -es una celebridad en Suecia-, Cheng siempre se mostró muy satisfecho al pensar «que los muebles de Ikea nacen con las hostias que le doy yo a un trozo de madera, y mueren con las hostias que les da el dueño al no poder montarlos, en lo que es un ciclo vital circular».
Lo han reemplazado por un señor muy enfadado que da golpes encima de la mesa
Pese a que Cheng parece irremplazable, la marca ya está buscando sustitutos y podría haberlo encontrado en un español, Jorge Granzúa, a quien definen como «un hombre muy futbolero que se calienta en seguida cuando se le habla de Mourinho». «Le sentamos en una silla, ponemos la madera en cuestión entre dos caballetes y empezamos a hablar de fútbol. Entonces llega un momento en el que se cabrea, da un golpe encima de la mesa y la parte», informan desde Ikea. Su método no es tan productivo como el de Cheng, dado que se necesita al menos un asistente «que vaya metiendo cizaña».
Si Granzúa no logra mantener la productividad del sensei, la marca pretende «ir un paso más allá» en su filosofía y limitarse a vender árboles y materia prima sin tratar para que sean los mismos clientes los que se ocupen de partir las tablas y fabricar sus muebles. «Los establecimientos Ikea se ceñirían, en ese caso, a prestar un hacha e indicar en un mapa a qué bosque deben dirigirse los clientes para encontrar sus muebles y a qué minas de hierro pueden extraer material para fabricarse los tornillos», explican desde Ikea.
"
